reasoner,repetition,stage,added_category,query_id,category,tier,execution_scope,authority,privacy_class,merge_strategy,source_roles,source_count,duration_ms,node_duration_ms_sum,result_count,ask_result,result_digest,status,censored
owlrl,1,16,wellbeing,EXT-Q65,delegation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,12.950239,38.484554,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,1,16,wellbeing,EXT-Q66,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,92.877153,148.521115,2,,1a9af60cfbb87dd79b68021c3d70e1ee6f230e648f1ad6360ef50fffd374b4df,completed,False
owlrl,1,16,wellbeing,EXT-Q67,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,39.827667,115.960474,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,1,16,wellbeing,EXT-Q68,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.434518,74.061029,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,1,16,wellbeing,EXT-Q69,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,28.81937,82.404421,2,,8271d93912e320b11a3ca6d70e5061d5132abb26053b022198090871531d61eb,completed,False
owlrl,1,16,wellbeing,EXT-Q70,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,110.26376,181.692396,204,,01824916f48e90d6c6df066f2950c4d8a2e2d6f71ba4af556d43e8921ae41930,completed,False
owlrl,1,16,wellbeing,EXT-Q71,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,42.509426,111.560043,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,1,16,wellbeing,EXT-Q72,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,29.073685,83.344314,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,1,16,wellbeing,EXT-Q73,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,72.732074,163.46715,107,,a0be3d38803f94985a1581ef5f50551ab43a020cad19eb1aa4d6047027674052,completed,False
owlrl,1,16,wellbeing,EXT-Q74,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,114.027445,262.728519,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,1,16,wellbeing,EXT-Q75,validation,core,cloud,global,internal,single,cloud,1,17.764527,17.764527,74,,8dd432df42d733f2411b2aebc51682848ddadc97425c41088f0a99090f77f1c0,completed,False
owlrl,1,16,wellbeing,EXT-Q76,validation,core,cloud,global,internal,single,cloud,1,4.771013,4.771013,9,,50bf3d3f7f446e045722279f6d243ecc804cd2cf73b381d9c89f530b567855ea,completed,False
owlrl,1,16,wellbeing,EXT-Q77,validation,core,cloud,global,internal,single,cloud,1,9.156049,9.156049,6,,ba52fb52449a77784e328f0aaa19807ddd9156c7457ea722a8af2f2082dce9ad,completed,False
owlrl,1,16,wellbeing,EXT-Q78,policy_governance,core,cloud,global,internal,single,cloud,1,12.665855,12.665855,37,,dc49d089c1cfb621b31177ad5794c8ca7638f40689eba56af4f4ea2a38c683f1,completed,False
owlrl,1,16,wellbeing,EXT-Q79,policy_governance,core,cloud,global,internal,single,cloud,1,9.856889,9.856889,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,1,16,wellbeing,EXT-Q80,validation,core,cloud,global,internal,single,cloud,1,59.436163,59.436163,13,,99d987b639bf4ca408664cb23d9463747ec63ce59ab3d5be3606efd6c0999e4a,completed,False
owlrl,2,1,topology,BASE-Q02,topology,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,21.878685,21.878685,10,,39f270deae8081898e377feb8cea90d3bf032b2541ac9610114469b500359cac,completed,False
owlrl,2,1,topology,BASE-Q23,topology,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,20.335526,59.549564000000004,1,,d521e7e5ef76f48fc1b2a145498f8ab56929b7196438802c95f65952e1ec1850,completed,False
owlrl,2,1,topology,BASE-Q29,topology,core,fog,regional,internal,boolean_or,fog,1,14.925593,14.925593,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False
owlrl,2,1,topology,BASE-Q34,topology,core,fog,regional,internal,single,fog,1,11.105296,11.105296,1,,7c66062f36ae31e8068455da76c0bb4f918e7f6b8ecee7cd8a7946f3b6047884,completed,False
owlrl,2,2,semantic_schema,BASE-Q02,topology,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,21.662556,21.662556,10,,39f270deae8081898e377feb8cea90d3bf032b2541ac9610114469b500359cac,completed,False
owlrl,2,2,semantic_schema,BASE-Q23,topology,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,20.511834,57.93521,1,,d521e7e5ef76f48fc1b2a145498f8ab56929b7196438802c95f65952e1ec1850,completed,False
owlrl,2,2,semantic_schema,BASE-Q29,topology,core,fog,regional,internal,boolean_or,fog,1,15.549425,15.549425,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False
owlrl,2,2,semantic_schema,BASE-Q34,topology,core,fog,regional,internal,single,fog,1,10.705815,10.705815,1,,7c66062f36ae31e8068455da76c0bb4f918e7f6b8ecee7cd8a7946f3b6047884,completed,False
owlrl,2,2,semantic_schema,EXT-Q01,semantic_schema,core,cloud,global,internal,single,cloud,1,6.93063,6.93063,6,,66d5edbbdc2282624ffec271a4a523a20fdc7331b886d2884edf86a885532bcc,completed,False
owlrl,2,2,semantic_schema,EXT-Q02,semantic_schema,core,cloud,global,internal,single,cloud,1,4.31998,4.31998,3,,81bea9a8c2d4cf1237d7fb131249cc18ec4ca629eeabaadbd5f0b9b58d3e3333,completed,False
owlrl,2,2,semantic_schema,EXT-Q05,semantic_schema,core,cloud,global,internal,single,cloud,1,16.833814,16.833814,17,,e0fc9190703b6a7b2695ddc448f5c7e54c4feeff2545477c3194ebfd8ccb1f0c,completed,False
owlrl,2,2,semantic_schema,EXT-Q06,semantic_schema,core,cloud,global,internal,single,cloud,1,3.465491,3.465491,12,,1377568d225cfb45a1899c2ea951adf7ebda5ada4e188dbf5f114110484fa3ae,completed,False
owlrl,2,3,observability,BASE-Q02,topology,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,22.340815,22.340815,10,,39f270deae8081898e377feb8cea90d3bf032b2541ac9610114469b500359cac,completed,False
owlrl,2,3,observability,BASE-Q07,observability,core,fog,regional,internal,single,fog,1,33.13813,33.13813,7,,66dfefd75815ac459e5c4a29123d5ff4fc9327e55a8b0f84dd0144302b0209f5,completed,False
owlrl,2,3,observability,BASE-Q08,observability,core,fog,regional,internal,single,fog,1,37.171019,37.171019,2,,6527f1e187dfa51f5dc78e109fe2d9fb47aed82a4ec8f897d1dda6ee6850aa0a,completed,False
owlrl,2,3,observability,BASE-Q10,observability,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,26.513167,77.552662,4,,dc1945b8d3d731da5dda5ae28880ce8a9838cca18304c22607a926bb4d4d94ea,completed,False
owlrl,2,3,observability,BASE-Q23,topology,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,19.698223,57.086523,1,,d521e7e5ef76f48fc1b2a145498f8ab56929b7196438802c95f65952e1ec1850,completed,False
owlrl,2,3,observability,BASE-Q26,observability,core,fog,regional,internal,boolean_or,fog,1,5.66613,5.66613,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False
owlrl,2,3,observability,BASE-Q29,topology,core,fog,regional,internal,boolean_or,fog,1,14.194926,14.194926,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False
owlrl,2,3,observability,BASE-Q33,observability,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,23.204722,23.204722,6,,c4df420a83d30c2e31928fff346134306ca983739a94bf21d647793249fb0c82,completed,False
owlrl,2,3,observability,BASE-Q34,topology,core,fog,regional,internal,single,fog,1,10.609463,10.609463,1,,7c66062f36ae31e8068455da76c0bb4f918e7f6b8ecee7cd8a7946f3b6047884,completed,False
owlrl,2,3,observability,EXT-Q01,semantic_schema,core,cloud,global,internal,single,cloud,1,6.995715,6.995715,6,,66d5edbbdc2282624ffec271a4a523a20fdc7331b886d2884edf86a885532bcc,completed,False
owlrl,2,3,observability,EXT-Q02,semantic_schema,core,cloud,global,internal,single,cloud,1,4.470147,4.470147,3,,81bea9a8c2d4cf1237d7fb131249cc18ec4ca629eeabaadbd5f0b9b58d3e3333,completed,False
owlrl,2,3,observability,EXT-Q05,semantic_schema,core,cloud,global,internal,single,cloud,1,16.633914,16.633914,17,,e0fc9190703b6a7b2695ddc448f5c7e54c4feeff2545477c3194ebfd8ccb1f0c,completed,False
owlrl,2,3,observability,EXT-Q06,semantic_schema,core,cloud,global,internal,single,cloud,1,3.493232,3.493232,12,,1377568d225cfb45a1899c2ea951adf7ebda5ada4e188dbf5f114110484fa3ae,completed,False
owlrl,2,4,identity_consent,BASE-Q01,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.020648,80.338274,4,,4547c8c0fa291f2f53c5d8a46262367b16b231b6036ba566c847c65bb4c97838,completed,False
owlrl,2,4,identity_consent,BASE-Q02,topology,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,21.792315,21.792315,10,,39f270deae8081898e377feb8cea90d3bf032b2541ac9610114469b500359cac,completed,False
owlrl,2,4,identity_consent,BASE-Q06,identity_consent,core,cloud,global,internal,single,cloud,1,4.866428,4.866428,10,,f8aebcef3bdb5c68142d34426190fd6a36c4b31394471c9c7602e6c19e67ff84,completed,False
owlrl,2,4,identity_consent,BASE-Q07,observability,core,fog,regional,internal,single,fog,1,33.382445,33.382445,7,,66dfefd75815ac459e5c4a29123d5ff4fc9327e55a8b0f84dd0144302b0209f5,completed,False
owlrl,2,4,identity_consent,BASE-Q08,observability,core,fog,regional,internal,single,fog,1,36.934574,36.934574,2,,6527f1e187dfa51f5dc78e109fe2d9fb47aed82a4ec8f897d1dda6ee6850aa0a,completed,False
owlrl,2,4,identity_consent,BASE-Q10,observability,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,26.634519,78.085773,4,,dc1945b8d3d731da5dda5ae28880ce8a9838cca18304c22607a926bb4d4d94ea,completed,False
owlrl,2,4,identity_consent,BASE-Q15,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,11.754056,34.37457,1,,7ac55bded7c8d1294bfcac4ddeb28b5921a8083a19185e216bf5d1c0d62bd370,completed,False
owlrl,2,4,identity_consent,BASE-Q20,identity_consent,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,23.474,68.88827,4,,c4008c5d4a19afaa7107e1d07ba73e2440adc716bd8db9d4a9d4f85884e6e6ab,completed,False
owlrl,2,4,identity_consent,BASE-Q23,topology,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,20.168926,57.808707999999996,1,,d521e7e5ef76f48fc1b2a145498f8ab56929b7196438802c95f65952e1ec1850,completed,False
owlrl,2,4,identity_consent,BASE-Q25,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,13.171056,38.639053000000004,1,,4591a69ecb6837fd65b28a9688ad10f0fb7b8ca54c1a6ac395ef142fc831cfbf,completed,False
owlrl,2,4,identity_consent,BASE-Q26,observability,core,fog,regional,internal,boolean_or,fog,1,5.713111,5.713111,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False
owlrl,2,4,identity_consent,BASE-Q28,identity_consent,domain,authorities,data_owner,restricted,boolean_or,edge1|edge2|edge3,3,60.946463,146.380368,0,False,92b91e0dd8f69dcc43f3c56062f944147504cf0d80f20c98005fda34c727fd7e,completed,False
owlrl,2,4,identity_consent,BASE-Q29,topology,core,fog,regional,internal,boolean_or,fog,1,14.688797,14.688797,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False
owlrl,2,4,identity_consent,BASE-Q31,identity_consent,core,cloud,global,internal,single,cloud,1,4.825107,4.825107,3,,8f8af6537cdd2b25ebfbb6f6e08414144fcbc319948609c1afa5eb440e09b376,completed,False
owlrl,2,4,identity_consent,BASE-Q33,observability,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,23.844889,23.844889,6,,c4df420a83d30c2e31928fff346134306ca983739a94bf21d647793249fb0c82,completed,False
owlrl,2,4,identity_consent,BASE-Q34,topology,core,fog,regional,internal,single,fog,1,10.671851,10.671851,1,,7c66062f36ae31e8068455da76c0bb4f918e7f6b8ecee7cd8a7946f3b6047884,completed,False
owlrl,2,4,identity_consent,EXT-Q01,semantic_schema,core,cloud,global,internal,single,cloud,1,8.257497,8.257497,6,,66d5edbbdc2282624ffec271a4a523a20fdc7331b886d2884edf86a885532bcc,completed,False
owlrl,2,4,identity_consent,EXT-Q02,semantic_schema,core,cloud,global,internal,single,cloud,1,6.117476,6.117476,3,,81bea9a8c2d4cf1237d7fb131249cc18ec4ca629eeabaadbd5f0b9b58d3e3333,completed,False
owlrl,2,4,identity_consent,EXT-Q05,semantic_schema,core,cloud,global,internal,single,cloud,1,20.758874,20.758874,17,,e0fc9190703b6a7b2695ddc448f5c7e54c4feeff2545477c3194ebfd8ccb1f0c,completed,False
owlrl,2,4,identity_consent,EXT-Q06,semantic_schema,core,cloud,global,internal,single,cloud,1,4.500812,4.500812,12,,1377568d225cfb45a1899c2ea951adf7ebda5ada4e188dbf5f114110484fa3ae,completed,False
owlrl,2,4,identity_consent,EXT-Q11,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.147074,74.83227099999999,25,,23f4b2a531ad883148c9739c8c2583fe187e8256da687e5716b24342adb67faf,completed,False
owlrl,2,4,identity_consent,EXT-Q12,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.536166,75.303474,28,,837c2e167c0cb85bd477402b871aa342cbee3bf4396d23617d8d1b8ef6ee97e3,completed,False
owlrl,2,4,identity_consent,EXT-Q13,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,21.190056,61.649859,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,4,identity_consent,EXT-Q14,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,21.469056,61.891692,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,4,identity_consent,EXT-Q15,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,45.034851,130.478459,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,4,identity_consent,EXT-Q16,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,14.260037,42.190722,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,4,identity_consent,EXT-Q17,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.696444,69.55051,8,,3071bd3ad9cc1daac2632f317152a64e2d9d9e0d189068465ece1f8c3872334f,completed,False
owlrl,2,4,identity_consent,EXT-Q18,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.403074,67.883452,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,4,identity_consent,EXT-Q19,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,37.194092,105.554339,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,4,identity_consent,EXT-Q20,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,13.175555,38.184497,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,4,identity_consent,EXT-Q21,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.341666,70.25136,58,,6e6d9e3db6cd7bbb93e0d6feafb155f966b98e945250ca473bf302c2a406fef9,completed,False
owlrl,2,5,data_lifecycle,BASE-Q01,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.610982,80.294849,4,,4547c8c0fa291f2f53c5d8a46262367b16b231b6036ba566c847c65bb4c97838,completed,False
owlrl,2,5,data_lifecycle,BASE-Q02,topology,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,21.879259,21.879259,10,,39f270deae8081898e377feb8cea90d3bf032b2541ac9610114469b500359cac,completed,False
owlrl,2,5,data_lifecycle,BASE-Q06,identity_consent,core,cloud,global,internal,single,cloud,1,4.653318,4.653318,10,,f8aebcef3bdb5c68142d34426190fd6a36c4b31394471c9c7602e6c19e67ff84,completed,False
owlrl,2,5,data_lifecycle,BASE-Q07,observability,core,fog,regional,internal,single,fog,1,33.372259,33.372259,7,,66dfefd75815ac459e5c4a29123d5ff4fc9327e55a8b0f84dd0144302b0209f5,completed,False
owlrl,2,5,data_lifecycle,BASE-Q08,observability,core,fog,regional,internal,single,fog,1,36.624352,36.624352,2,,6527f1e187dfa51f5dc78e109fe2d9fb47aed82a4ec8f897d1dda6ee6850aa0a,completed,False
owlrl,2,5,data_lifecycle,BASE-Q10,observability,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,27.214482,78.636217,4,,dc1945b8d3d731da5dda5ae28880ce8a9838cca18304c22607a926bb4d4d94ea,completed,False
owlrl,2,5,data_lifecycle,BASE-Q15,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,11.823796,34.701272,1,,7ac55bded7c8d1294bfcac4ddeb28b5921a8083a19185e216bf5d1c0d62bd370,completed,False
owlrl,2,5,data_lifecycle,BASE-Q20,identity_consent,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,23.634093,69.258399,4,,c4008c5d4a19afaa7107e1d07ba73e2440adc716bd8db9d4a9d4f85884e6e6ab,completed,False
owlrl,2,5,data_lifecycle,BASE-Q23,topology,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,19.820185,58.60158,1,,d521e7e5ef76f48fc1b2a145498f8ab56929b7196438802c95f65952e1ec1850,completed,False
owlrl,2,5,data_lifecycle,BASE-Q25,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,13.306444,39.061627,1,,4591a69ecb6837fd65b28a9688ad10f0fb7b8ca54c1a6ac395ef142fc831cfbf,completed,False
owlrl,2,5,data_lifecycle,BASE-Q26,observability,core,fog,regional,internal,boolean_or,fog,1,6.158111,6.158111,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False
owlrl,2,5,data_lifecycle,BASE-Q28,identity_consent,domain,authorities,data_owner,restricted,boolean_or,edge1|edge2|edge3,3,61.535222,147.14342299999998,0,False,92b91e0dd8f69dcc43f3c56062f944147504cf0d80f20c98005fda34c727fd7e,completed,False
owlrl,2,5,data_lifecycle,BASE-Q29,topology,core,fog,regional,internal,boolean_or,fog,1,14.56687,14.56687,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False
owlrl,2,5,data_lifecycle,BASE-Q31,identity_consent,core,cloud,global,internal,single,cloud,1,4.618752,4.618752,3,,8f8af6537cdd2b25ebfbb6f6e08414144fcbc319948609c1afa5eb440e09b376,completed,False
owlrl,2,5,data_lifecycle,BASE-Q33,observability,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,23.454815,23.454815,6,,c4df420a83d30c2e31928fff346134306ca983739a94bf21d647793249fb0c82,completed,False
owlrl,2,5,data_lifecycle,BASE-Q34,topology,core,fog,regional,internal,single,fog,1,10.721185,10.721185,1,,7c66062f36ae31e8068455da76c0bb4f918e7f6b8ecee7cd8a7946f3b6047884,completed,False
owlrl,2,5,data_lifecycle,EXT-Q01,semantic_schema,core,cloud,global,internal,single,cloud,1,8.052234,8.052234,6,,66d5edbbdc2282624ffec271a4a523a20fdc7331b886d2884edf86a885532bcc,completed,False
owlrl,2,5,data_lifecycle,EXT-Q02,semantic_schema,core,cloud,global,internal,single,cloud,1,5.637672,5.637672,3,,81bea9a8c2d4cf1237d7fb131249cc18ec4ca629eeabaadbd5f0b9b58d3e3333,completed,False
owlrl,2,5,data_lifecycle,EXT-Q05,semantic_schema,core,cloud,global,internal,single,cloud,1,20.391167,20.391167,17,,e0fc9190703b6a7b2695ddc448f5c7e54c4feeff2545477c3194ebfd8ccb1f0c,completed,False
owlrl,2,5,data_lifecycle,EXT-Q06,semantic_schema,core,cloud,global,internal,single,cloud,1,4.444785,4.444785,12,,1377568d225cfb45a1899c2ea951adf7ebda5ada4e188dbf5f114110484fa3ae,completed,False
owlrl,2,5,data_lifecycle,EXT-Q11,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,26.820203,74.32916,25,,23f4b2a531ad883148c9739c8c2583fe187e8256da687e5716b24342adb67faf,completed,False
owlrl,2,5,data_lifecycle,EXT-Q12,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.36263,75.820087,28,,837c2e167c0cb85bd477402b871aa342cbee3bf4396d23617d8d1b8ef6ee97e3,completed,False
owlrl,2,5,data_lifecycle,EXT-Q13,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,21.220759,62.077599000000006,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,5,data_lifecycle,EXT-Q14,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,21.591463,62.003229000000005,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,5,data_lifecycle,EXT-Q15,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,44.681833,129.64146,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,5,data_lifecycle,EXT-Q16,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,14.173685,41.682906,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,5,data_lifecycle,EXT-Q17,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.972351,70.660768,8,,3071bd3ad9cc1daac2632f317152a64e2d9d9e0d189068465ece1f8c3872334f,completed,False
owlrl,2,5,data_lifecycle,EXT-Q18,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,150.381389,192.634026,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,5,data_lifecycle,EXT-Q19,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,37.1655,105.50876500000001,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,5,data_lifecycle,EXT-Q20,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,12.939889,37.666701,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,5,data_lifecycle,EXT-Q21,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,24.802204,70.509028,58,,6e6d9e3db6cd7bbb93e0d6feafb155f966b98e945250ca473bf302c2a406fef9,completed,False
owlrl,2,5,data_lifecycle,EXT-Q23,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,26.013833,73.385992,3,,3955e7b96dea26719774b2d2a200be73c38cf84521f9352a6b96ed1af0a71d7a,completed,False
owlrl,2,5,data_lifecycle,EXT-Q24,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,24.634055,69.307972,2,,cd35088761eecd0de09641aec13e48dac6725b0576c66fdac20bc8344e94198c,completed,False
owlrl,2,5,data_lifecycle,EXT-Q25,data_lifecycle,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,39.634278,112.115082,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,5,data_lifecycle,EXT-Q31,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,18.104889,54.052338,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,5,data_lifecycle,EXT-Q32,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,11.267592,33.105347,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,5,data_lifecycle,EXT-Q33,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,22.211759,64.930286,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,5,data_lifecycle,EXT-Q34,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,19.04963,55.23772700000001,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False
owlrl,2,5,data_lifecycle,EXT-Q35,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,15.814629,42.968813,6,,1a33296b53f7b3324743a2a47a8a004fc86706c50786683d2f82cff66a07a619,completed,False
owlrl,2,6,security_identity,BASE-Q01,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.450334,79.779292,4,,4547c8c0fa291f2f53c5d8a46262367b16b231b6036ba566c847c65bb4c97838,completed,False
owlrl,2,6,security_identity,BASE-Q02,topology,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,21.733426,21.733426,10,,39f270deae8081898e377feb8cea90d3bf032b2541ac9610114469b500359cac,completed,False
owlrl,2,6,security_identity,BASE-Q06,identity_consent,core,cloud,global,internal,single,cloud,1,3.800224,3.800224,10,,f8aebcef3bdb5c68142d34426190fd6a36c4b31394471c9c7602e6c19e67ff84,completed,False
owlrl,2,6,security_identity,BASE-Q07,observability,core,fog,regional,internal,single,fog,1,33.219907,33.219907,7,,66dfefd75815ac459e5c4a29123d5ff4fc9327e55a8b0f84dd0144302b0209f5,completed,False
owlrl,2,6,security_identity,BASE-Q08,observability,core,fog,regional,internal,single,fog,1,36.728278,36.728278,2,,6527f1e187dfa51f5dc78e109fe2d9fb47aed82a4ec8f897d1dda6ee6850aa0a,completed,False
owlrl,2,6,security_identity,BASE-Q10,observability,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,26.624185,78.699107,4,,dc1945b8d3d731da5dda5ae28880ce8a9838cca18304c22607a926bb4d4d94ea,completed,False
owlrl,2,6,security_identity,BASE-Q15,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,12.203167,34.995088,1,,7ac55bded7c8d1294bfcac4ddeb28b5921a8083a19185e216bf5d1c0d62bd370,completed,False
