suite,reasoner,repetition,stage,added_category,calibration_reused,endpoint,role,tier_name,status,censored,reasoning_ms,generation_ms,prepare_transport_attempts,calibration_query_ms,calibration_transport_attempts,predicted_query_ms,measured_query_ms,query_count,query_transport_attempts
cumulative,owlrl,2,3,observability,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,51.380517999999995,48.700253,7,1
cumulative,owlrl,2,3,observability,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,56.188556000000005,47.568149000000005,2,1
cumulative,owlrl,2,3,observability,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,34.2615,7.014648,1,1
cumulative,owlrl,2,3,observability,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,50.471166999999994,34.602278,2,1
cumulative,owlrl,2,3,observability,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,33.868968,28.830962,1,1
cumulative,owlrl,2,4,identity_consent,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,112.9963,137.215297,15,1
cumulative,owlrl,2,4,identity_consent,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,112.760372,128.401555,4,1
cumulative,owlrl,2,4,identity_consent,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,114.463167,60.42007400000001,4,1
cumulative,owlrl,2,4,identity_consent,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,111.78101799999999,74.560592,4,1
cumulative,owlrl,2,4,identity_consent,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,113.679697,69.064142,4,1
cumulative,owlrl,2,5,data_lifecycle,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,139.659795,137.124784,20,1
cumulative,owlrl,2,5,data_lifecycle,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,138.09815,151.129891,5,1
cumulative,owlrl,2,5,data_lifecycle,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,119.18924100000001,60.444537999999994,4,1
cumulative,owlrl,2,5,data_lifecycle,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,133.663444,96.2605,5,1
cumulative,owlrl,2,5,data_lifecycle,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,139.068488,108.762357,5,1
cumulative,owlrl,2,6,security_identity,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,219.84900699999997,171.258922,21,1
cumulative,owlrl,2,6,security_identity,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,203.15292800000003,115.388981,5,1
cumulative,owlrl,2,6,security_identity,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,202.10683400000002,262.186257,7,1
cumulative,owlrl,2,6,security_identity,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,199.722241,380.242833,7,1
cumulative,owlrl,2,6,security_identity,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,203.736902,204.407125,5,1
cumulative,owlrl,2,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,227.514685,157.587389,23,1
cumulative,owlrl,2,7,context_zones,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,220.23870500000004,135.463463,6,1
cumulative,owlrl,2,7,context_zones,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,219.351816,168.536408,8,1
cumulative,owlrl,2,7,context_zones,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,217.120963,270.44201799999996,8,1
cumulative,owlrl,2,7,context_zones,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,220.86842399999998,167.816653,6,1
cumulative,owlrl,2,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,244.999678,200.779728,25,1
cumulative,owlrl,2,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,248.52461300000004,221.658073,7,1
cumulative,owlrl,2,8,trust,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,244.702872,213.824815,9,1
cumulative,owlrl,2,8,trust,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,245.520094,357.64539,9,1
cumulative,owlrl,2,8,trust,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,246.92665999999997,164.782614,7,1
cumulative,owlrl,2,9,decision,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,289.3057329999998,276.066458,34,1
cumulative,owlrl,2,9,decision,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,282.69616700000006,148.837944,9,1
cumulative,owlrl,2,9,decision,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,286.805834,333.078964,11,1
cumulative,owlrl,2,9,decision,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,288.30035200000003,391.680113,11,1
cumulative,owlrl,2,9,decision,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,289.42301,207.15677799999997,9,1
cumulative,owlrl,2,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,349.6208999999998,336.277747,39,1
cumulative,owlrl,2,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,352.14383200000003,358.98150000000004,11,1
cumulative,owlrl,2,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,346.6418320000001,523.296036,11,1
cumulative,owlrl,2,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,337.89761100000004,296.110924,11,1
cumulative,owlrl,2,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,344.73746800000004,296.146944,10,1
cumulative,owlrl,2,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,364.5069999999997,373.954396,44,1
cumulative,owlrl,2,11,adaptation,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,352.14383200000003,360.60335299999997,11,1
cumulative,owlrl,2,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,360.2791830000001,557.892111,12,1
cumulative,owlrl,2,11,adaptation,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,351.45963000000006,309.69109100000003,12,1
cumulative,owlrl,2,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,358.670763,368.16744300000005,11,1
cumulative,owlrl,2,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,373.8898019999997,340.101182,46,1
cumulative,owlrl,2,12,delegation,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,365.23501999999996,439.39605500000005,12,1
cumulative,owlrl,2,12,delegation,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,373.9165340000001,558.65515,13,1
cumulative,owlrl,2,12,delegation,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,368.8583520000001,390.076723,13,1
cumulative,owlrl,2,12,delegation,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,363.10999000000004,303.292084,11,1
cumulative,owlrl,2,13,federation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,394.5805219999997,459.494376,50,1
cumulative,owlrl,2,13,federation,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,388.50468599999994,448.828872,13,1
cumulative,owlrl,2,13,federation,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,382.6184240000001,629.229112,13,1
cumulative,owlrl,2,13,federation,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,394.2857590000001,307.289609,14,1
cumulative,owlrl,2,13,federation,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,382.995088,295.911645,12,1
cumulative,owlrl,2,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,484.1076659999998,502.63887,54,1
cumulative,owlrl,2,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,478.92714899999993,654.265184,14,1
cumulative,owlrl,2,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,486.6083490000001,332.317685,13,1
cumulative,owlrl,2,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,474.046148,534.508556,13,1
cumulative,owlrl,2,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,475.39179700000005,455.679976,13,1
cumulative,owlrl,2,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,517.1890139999998,512.108619,53,1
cumulative,owlrl,2,15,validation,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,507.5922979999999,700.513647,15,1
cumulative,owlrl,2,15,validation,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,508.77222100000006,373.806906,13,1
cumulative,owlrl,2,15,validation,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,515.322297,581.753018,15,1
cumulative,owlrl,2,15,validation,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,519.9958330000001,565.5908380000001,15,1
cumulative,owlrl,2,16,wellbeing,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,528.792965,563.0740989999999,55,1
cumulative,owlrl,2,16,wellbeing,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,523.644242,670.501611,16,1
cumulative,owlrl,2,16,wellbeing,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,518.242147,384.319072,14,1
cumulative,owlrl,2,16,wellbeing,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,516.225537,569.811944,15,1
cumulative,owlrl,2,16,wellbeing,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,517.6593510000001,502.099203,15,1
cumulative,owlrl,3,1,topology,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,21.020616,18.286655,4,1
cumulative,owlrl,3,1,topology,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,0.0,0.0,0,0
cumulative,owlrl,3,1,topology,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,0.0,0.0,0,0
cumulative,owlrl,3,1,topology,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,0.0,0.0,0,0
cumulative,owlrl,3,1,topology,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,0.0,0.0,0,0
cumulative,owlrl,3,2,semantic_schema,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,30.625104,29.711602,4,1
cumulative,owlrl,3,2,semantic_schema,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,22.47037,20.394796,1,1
cumulative,owlrl,3,2,semantic_schema,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,21.927741,21.831907,1,1
cumulative,owlrl,3,2,semantic_schema,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,28.588741,16.884296,1,1
cumulative,owlrl,3,2,semantic_schema,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,23.083325,15.51365,1,1
cumulative,owlrl,3,3,observability,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,51.380517999999995,53.846563,7,1
cumulative,owlrl,3,3,observability,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,56.188556000000005,47.071203,2,1
cumulative,owlrl,3,3,observability,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,34.2615,6.063797,1,1
cumulative,owlrl,3,3,observability,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,50.471166999999994,34.536944000000005,2,1
cumulative,owlrl,3,3,observability,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,33.868968,28.776221,1,1
cumulative,owlrl,3,4,identity_consent,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,112.9963,133.657987,15,1
cumulative,owlrl,3,4,identity_consent,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,112.760372,226.54983399999998,4,1
cumulative,owlrl,3,4,identity_consent,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,114.463167,60.839648999999994,4,1
cumulative,owlrl,3,4,identity_consent,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,111.78101799999999,74.33307300000001,4,1
cumulative,owlrl,3,4,identity_consent,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,113.679697,173.563977,4,1
cumulative,owlrl,3,5,data_lifecycle,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,139.659795,161.536149,20,1
cumulative,owlrl,3,5,data_lifecycle,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,138.09815,151.848705,5,1
cumulative,owlrl,3,5,data_lifecycle,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,119.18924100000001,61.332019,4,1
cumulative,owlrl,3,5,data_lifecycle,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,133.663444,101.29424,5,1
cumulative,owlrl,3,5,data_lifecycle,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,139.068488,109.123805,5,1
cumulative,owlrl,3,6,security_identity,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,219.84900699999997,120.258811,21,1
cumulative,owlrl,3,6,security_identity,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,203.15292800000003,115.487833,5,1
cumulative,owlrl,3,6,security_identity,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,202.10683400000002,261.914667,7,1
cumulative,owlrl,3,6,security_identity,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,199.722241,253.21342800000002,7,1
cumulative,owlrl,3,6,security_identity,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,203.736902,101.418795,5,1
cumulative,owlrl,3,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,227.514685,208.25666999999999,23,1
cumulative,owlrl,3,7,context_zones,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,220.23870500000004,136.086241,6,1
cumulative,owlrl,3,7,context_zones,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,219.351816,169.544352,8,1
cumulative,owlrl,3,7,context_zones,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,217.120963,269.799869,8,1
cumulative,owlrl,3,7,context_zones,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,220.86842399999998,161.55981300000002,6,1
cumulative,owlrl,3,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,244.999678,165.562887,25,1
cumulative,owlrl,3,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,248.52461300000004,115.58449999999999,7,1
cumulative,owlrl,3,8,trust,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,244.702872,215.132,9,1
cumulative,owlrl,3,8,trust,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,245.520094,345.243778,9,1
cumulative,owlrl,3,8,trust,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,246.92665999999997,164.296075,7,1
cumulative,owlrl,3,9,decision,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,289.3057329999998,287.487595,34,1
cumulative,owlrl,3,9,decision,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,282.69616700000006,149.53240499999998,9,1
cumulative,owlrl,3,9,decision,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,286.805834,340.990184,11,1
cumulative,owlrl,3,9,decision,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,288.30035200000003,386.77492599999994,11,1
cumulative,owlrl,3,9,decision,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,289.42301,207.604368,9,1
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,349.6208999999998,331.177686,39,1
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,352.14383200000003,362.27655500000003,11,1
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,346.6418320000001,522.231,11,1
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,337.89761100000004,295.246555,11,1
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,344.73746800000004,295.947461,10,1
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,364.5069999999997,323.77121999999997,44,1
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,352.14383200000003,359.865112,11,1
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,360.2791830000001,552.35659,12,1
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,351.45963000000006,309.383223,12,1
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,358.670763,368.54616400000003,11,1
cumulative,owlrl,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,373.8898019999997,408.303113,46,1
cumulative,owlrl,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,365.23501999999996,445.750241,12,1
cumulative,owlrl,3,12,delegation,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,373.9165340000001,583.222183,13,1
cumulative,owlrl,3,12,delegation,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,368.8583520000001,543.5530739999999,13,1
cumulative,owlrl,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,363.10999000000004,273.587216,11,1
cumulative,owlrl,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,394.5805219999997,464.674427,50,1
cumulative,owlrl,3,13,federation,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,388.50468599999994,500.248536,13,1
cumulative,owlrl,3,13,federation,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,382.6184240000001,640.3302229999999,13,1
cumulative,owlrl,3,13,federation,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,394.2857590000001,318.488316,14,1
cumulative,owlrl,3,13,federation,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,382.995088,295.895627,12,1
cumulative,owlrl,3,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,484.1076659999998,490.211036,54,1
cumulative,owlrl,3,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,478.92714899999993,653.875776,14,1
cumulative,owlrl,3,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,486.6083490000001,334.380721,13,1
cumulative,owlrl,3,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,474.046148,510.215537,13,1
cumulative,owlrl,3,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,475.39179700000005,542.297828,13,1
cumulative,owlrl,3,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,517.1890139999998,487.575798,53,1
cumulative,owlrl,3,15,validation,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,507.5922979999999,690.3407579999999,15,1
cumulative,owlrl,3,15,validation,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,508.77222100000006,373.865797,13,1
cumulative,owlrl,3,15,validation,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,515.322297,575.196442,15,1
cumulative,owlrl,3,15,validation,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,519.9958330000001,501.276479,15,1
cumulative,owlrl,3,16,wellbeing,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1510.211417,0.041751,1,203.839948,1,528.792965,566.382712,55,1
cumulative,owlrl,3,16,wellbeing,True,http://10.151.73.241:8391,fog,fog,completed,False,7345.294569,0.095241,1,698.312778,1,523.644242,739.596277,16,1
cumulative,owlrl,3,16,wellbeing,True,http://10.151.73.34:8391,edge1,edge,completed,False,7357.006125,0.093389,1,709.196037,1,518.242147,379.207241,14,1
cumulative,owlrl,3,16,wellbeing,True,http://10.151.73.143:8391,edge2,edge,completed,False,7175.466366,0.102778,1,727.046,1,516.225537,518.1458680000001,15,1
cumulative,owlrl,3,16,wellbeing,True,http://10.151.73.173:8391,edge3,edge,completed,False,7371.760127,0.09863,1,706.398808,1,517.6593510000001,561.547129,15,1
cumulative,rdfs_owlrl,1,1,topology,True,http://127.0.0.1:8391,cloud,cloud,completed,False,2902.381807,0.039571,1,176.493751,1,18.892695,13.658837000000002,3,1
cumulative,rdfs_owlrl,1,1,topology,True,http://10.151.73.241:8391,fog,fog,completed,False,14221.15951,0.09387,1,824.621126,1,0.0,0.0,0,0
cumulative,rdfs_owlrl,1,1,topology,True,http://10.151.73.34:8391,edge1,edge,completed,False,14167.676565,0.094093,1,887.672982,1,0.0,0.0,0,0
cumulative,rdfs_owlrl,1,1,topology,True,http://10.151.73.143:8391,edge2,edge,completed,False,13866.32951,0.112963,1,920.141499,1,0.0,0.0,0,0
cumulative,rdfs_owlrl,1,1,topology,True,http://10.151.73.173:8391,edge3,edge,completed,False,14308.888933,0.091796,1,882.5590500000001,1,21.949305,11.370533,1,1
cumulative,rdfs_owlrl,1,2,semantic_schema,True,http://127.0.0.1:8391,cloud,cloud,completed,False,2902.381807,0.039571,1,176.493751,1,26.25336,54.709081,4,1
cumulative,rdfs_owlrl,1,2,semantic_schema,True,http://10.151.73.241:8391,fog,fog,completed,False,14221.15951,0.09387,1,824.621126,1,22.90537,11.521481,1,1
cumulative,rdfs_owlrl,1,2,semantic_schema,True,http://10.151.73.34:8391,edge1,edge,completed,False,14167.676565,0.094093,1,887.672982,1,22.183148,16.422537,1,1
cumulative,rdfs_owlrl,1,2,semantic_schema,True,http://10.151.73.143:8391,edge2,edge,completed,False,13866.32951,0.112963,1,920.141499,1,22.006814,20.958519,1,1
cumulative,rdfs_owlrl,1,2,semantic_schema,True,http://10.151.73.173:8391,edge3,edge,completed,False,14308.888933,0.091796,1,882.5590500000001,1,21.949305,22.839991,1,1
cumulative,rdfs_owlrl,1,3,observability,True,http://127.0.0.1:8391,cloud,cloud,completed,False,2902.381807,0.039571,1,176.493751,1,49.814158,35.901461,7,1
cumulative,rdfs_owlrl,1,3,observability,True,http://10.151.73.241:8391,fog,fog,completed,False,14221.15951,0.09387,1,824.621126,1,29.248389,65.337314,1,1
cumulative,rdfs_owlrl,1,3,observability,True,http://10.151.73.34:8391,edge1,edge,completed,False,14167.676565,0.094093,1,887.672982,1,33.406593,24.024408,1,1
cumulative,rdfs_owlrl,1,3,observability,True,http://10.151.73.143:8391,edge2,edge,completed,False,13866.32951,0.112963,1,920.141499,1,50.889981,31.100557,2,1
cumulative,rdfs_owlrl,1,3,observability,True,http://10.151.73.173:8391,edge3,edge,completed,False,14308.888933,0.091796,1,882.5590500000001,1,50.831081,43.691573,2,1
cumulative,rdfs_owlrl,1,4,identity_consent,True,http://127.0.0.1:8391,cloud,cloud,completed,False,2902.381807,0.039571,1,176.493751,1,111.40043799999995,102.914192,17,1
cumulative,rdfs_owlrl,1,4,identity_consent,True,http://10.151.73.241:8391,fog,fog,completed,False,14221.15951,0.09387,1,824.621126,1,86.440945,103.534093,3,1
cumulative,rdfs_owlrl,1,4,identity_consent,True,http://10.151.73.34:8391,edge1,edge,completed,False,14167.676565,0.094093,1,887.672982,1,90.65681500000001,83.021463,3,1
cumulative,rdfs_owlrl,1,4,identity_consent,True,http://10.151.73.143:8391,edge2,edge,completed,False,13866.32951,0.112963,1,920.141499,1,108.16787099999999,75.00744399999999,4,1
