attributed_query_ms,layer,layout,policy,reasoner,repetition,role
6.5822761666666665,Cloud,replicated,P-VAL-03,rdfs,3,cloud
2.7933265,Cloud,replicated,P-OPS-02,rdfs,3,cloud
2.7933265,Cloud,replicated,P-OPS-03,rdfs,3,cloud
5.0172075,Cloud,replicated,P-ZONE-03,rdfs,3,cloud
3.3337486666666667,Cloud,replicated,P-VAL-04,rdfs,3,cloud
69.53392966666667,Cloud,replicated,P-VAL-07,rdfs,3,cloud
14.905317499999999,Cloud,replicated,P-NODE-02,rdfs,3,cloud
1.3399843333333334,Cloud,replicated,P-ADAPT-02,rdfs,3,cloud
1.3399843333333334,Cloud,replicated,P-AUD-01,rdfs,3,cloud
8.960634833333334,Cloud,replicated,P-AUD-05,rdfs,3,cloud
28.5973445,Cloud,replicated,P-GOV-04,rdfs,3,cloud
13.557482,Cloud,replicated,P-NODE-05,rdfs,3,cloud
7.6206505,Cloud,replicated,P-AUD-07,rdfs,3,cloud
18.22654,Cloud,replicated,P-VAL-06,rdfs,3,cloud
14.665334,Cloud,replicated,P-GOV-03,rdfs,3,cloud
28.292660166666668,Cloud,replicated,P-AUD-06,rdfs,3,cloud
15.742900166666667,Cloud,replicated,P-MODEL-05,rdfs,3,cloud
4.251245,Cloud,replicated,P-AUD-02,rdfs,3,cloud
3.847462666666667,Cloud,replicated,P-MODEL-01,rdfs,3,cloud
13.2660865,Cloud,replicated,P-ADAPT-06,rdfs,3,cloud
2.277827,Cloud,replicated,P-FL-08,rdfs,3,cloud
9.160433000000001,Cloud,replicated,P-MODEL-03,rdfs,3,cloud
2.6528473333333333,Cloud,replicated,P-NODE-01,rdfs,3,cloud
2.6528473333333333,Cloud,replicated,P-NODE-03,rdfs,3,cloud
3.3572915,Cloud,replicated,P-MODEL-02,rdfs,3,cloud
2.944004,Cloud,replicated,P-DATA-06,rdfs,3,cloud
5.077262,Cloud,replicated,P-ADAPT-04,rdfs,3,cloud
5.077262,Cloud,replicated,P-ADAPT-07,rdfs,3,cloud
2.02892,Cloud,replicated,P-ADAPT-05,rdfs,3,cloud
1.8532506666666666,Cloud,replicated,P-DATA-10,rdfs,3,cloud
7.8932235,Cloud,replicated,P-MODEL-08,rdfs,3,cloud
1.2568925,Cloud,replicated,P-DATA-05,rdfs,3,cloud
13.759444,Fog,replicated,P-DATA-03,rdfs,3,fog
17.577454,Fog,replicated,P-CONS-02,rdfs,3,fog
17.577454,Fog,replicated,P-CONS-03,rdfs,3,fog
51.605408000000004,Fog,replicated,P-ZONE-01,rdfs,3,fog
6.96487,Fog,replicated,P-ADAPT-01,rdfs,3,fog
25.545842,Fog,replicated,P-NODE-02,rdfs,3,fog
75.13138900000001,Fog,replicated,P-GOV-03,rdfs,3,fog
22.984648,Fog,replicated,P-CONS-05,rdfs,3,fog
34.631296,Fog,replicated,P-MODEL-05,rdfs,3,fog
7.514376333333334,Fog,replicated,P-ADAPT-02,rdfs,3,fog
7.514376333333334,Fog,replicated,P-ADAPT-03,rdfs,3,fog
7.514376333333334,Fog,replicated,P-ADAPT-06,rdfs,3,fog
18.580972,Fog,replicated,P-NODE-01,rdfs,3,fog
145.68874,Fog,replicated,P-DATA-10,rdfs,3,fog
29.296667,Fog,replicated,P-FL-08,rdfs,3,fog
22.294426,Fog,replicated,P-CONS-01,rdfs,3,fog
22.294426,Fog,replicated,P-DATA-02,rdfs,3,fog
9.51987,Fog,replicated,P-FL-01,rdfs,3,fog
31.244685,Edge,replicated,P-AUD-05,rdfs,3,edge1
14.4154815,Edge,replicated,P-VAL-01,rdfs,3,edge1
14.4154815,Edge,replicated,P-VAL-04,rdfs,3,edge1
22.061667,Edge,replicated,P-DATA-08,rdfs,3,edge1
14.168277,Edge,replicated,P-VAL-07,rdfs,3,edge1
66.780944,Edge,replicated,P-VAL-03,rdfs,3,edge1
21.7490275,Edge,replicated,P-CONS-04,rdfs,3,edge1
6.6770925,Edge,replicated,P-FL-02,rdfs,3,edge1
28.510871,Edge,replicated,P-FL-04,rdfs,3,edge1
8.230586333333333,Edge,replicated,P-AUD-01,rdfs,3,edge1
8.230586333333333,Edge,replicated,P-AUD-02,rdfs,3,edge1
8.230586333333333,Edge,replicated,P-AUD-03,rdfs,3,edge1
298.043519,Edge,replicated,P-VAL-08,rdfs,3,edge1
73.497769,Edge,replicated,P-GOV-03,rdfs,3,edge1
17.24187,Edge,replicated,P-MODEL-01,rdfs,3,edge1
27.955944,Edge,replicated,P-ADAPT-05,rdfs,3,edge1
33.359093,Edge,replicated,P-NODE-03,rdfs,3,edge1
54.287129,Edge,replicated,P-MODEL-05,rdfs,3,edge1
45.308704,Edge,replicated,P-AUD-06,rdfs,3,edge2
76.710685,Edge,replicated,P-CONS-02,rdfs,3,edge2
17.719037,Edge,replicated,P-CONS-03,rdfs,3,edge2
10.675068000000001,Edge,replicated,P-FL-01,rdfs,3,edge2
10.675068000000001,Edge,replicated,P-FL-06,rdfs,3,edge2
10.675068000000001,Edge,replicated,P-FL-07,rdfs,3,edge2
21.7341945,Edge,replicated,P-ZONE-02,rdfs,3,edge2
30.896343,Edge,replicated,P-DATA-07,rdfs,3,edge2
162.875259,Edge,replicated,P-GOV-05,rdfs,3,edge2
10.7359815,Edge,replicated,P-FL-08,rdfs,3,edge2
10.7359815,Edge,replicated,P-MODEL-01,rdfs,3,edge2
8.9893985,Edge,replicated,P-ADAPT-05,rdfs,3,edge2
8.9893985,Edge,replicated,P-ADAPT-06,rdfs,3,edge2
49.867278,Edge,replicated,P-VAL-06,rdfs,3,edge2
12.5229165,Edge,replicated,P-NODE-01,rdfs,3,edge2
12.5229165,Edge,replicated,P-NODE-02,rdfs,3,edge2
32.470463,Edge,replicated,P-MODEL-04,rdfs,3,edge2
23.223667,Edge,replicated,P-OPS-05,rdfs,3,edge2
9.1621485,Edge,replicated,P-DATA-05,rdfs,3,edge2
21.119685,Edge,replicated,P-INT-02,rdfs,3,edge2
122.204986,Edge,replicated,P-AUD-07,rdfs,3,edge3
3.8614123333333334,Edge,replicated,P-CONS-01,rdfs,3,edge3
3.8614123333333334,Edge,replicated,P-CONS-04,rdfs,3,edge3
3.8614123333333334,Edge,replicated,P-MODEL-06,rdfs,3,edge3
42.73578166666667,Edge,replicated,P-FL-02,rdfs,3,edge3
42.73578166666667,Edge,replicated,P-FL-04,rdfs,3,edge3
42.73578166666667,Edge,replicated,P-FL-07,rdfs,3,edge3
20.576063,Edge,replicated,P-ZONE-01,rdfs,3,edge3
56.666349,Edge,replicated,P-GOV-05,rdfs,3,edge3
56.666349,Edge,replicated,P-AUD-02,rdfs,3,edge3
14.6259535,Edge,replicated,P-CONS-02,rdfs,3,edge3
14.6259535,Edge,replicated,P-CONS-03,rdfs,3,edge3
14.423721,Edge,replicated,P-OPS-02,rdfs,3,edge3
6.408286,Edge,replicated,P-AUD-04,rdfs,3,edge3
6.408286,Edge,replicated,P-OPS-01,rdfs,3,edge3
220.441349,Edge,replicated,P-VAL-06,rdfs,3,edge3
14.1342495,Edge,replicated,P-NODE-03,rdfs,3,edge3
14.1342495,Edge,replicated,P-NODE-04,rdfs,3,edge3
27.900572,Edge,replicated,P-MODEL-04,rdfs,3,edge3
5.933193,Edge,replicated,P-NODE-01,rdfs,3,edge3
31.016354,Edge,replicated,P-DATA-10,rdfs,3,edge3
18.557838,Edge,replicated,P-FL-08,rdfs,3,edge3
24.1573695,Cloud,replicated,P-DATA-01,owlrl,1,cloud
32.488147000000005,Cloud,replicated,P-ZONE-01,owlrl,1,cloud
12.823346,Cloud,replicated,P-AUD-06,owlrl,1,cloud
22.995766000000003,Cloud,replicated,P-MODEL-05,owlrl,1,cloud
33.63392,Cloud,replicated,P-CONS-04,owlrl,1,cloud
6.1278355,Cloud,replicated,P-FL-02,owlrl,1,cloud
6.029503500000001,Cloud,replicated,P-FL-03,owlrl,1,cloud
6.221362,Cloud,replicated,P-DATA-02,owlrl,1,cloud
17.766328,Cloud,replicated,P-MODEL-01,owlrl,1,cloud
22.046488500000002,Cloud,replicated,P-GOV-03,owlrl,1,cloud
5.607775,Cloud,replicated,P-FL-04,owlrl,1,cloud
8.747457,Cloud,replicated,P-DATA-03,owlrl,1,cloud
5.9168,Cloud,replicated,P-MODEL-02,owlrl,1,cloud
9.412533,Cloud,replicated,P-MODEL-03,owlrl,1,cloud
8.876144,Cloud,replicated,P-CONS-05,owlrl,1,cloud
5.318645,Cloud,replicated,P-INT-02,owlrl,1,cloud
8.033562,Cloud,replicated,P-MODEL-04,owlrl,1,cloud
11.866140333333334,Cloud,replicated,P-NODE-01,owlrl,1,cloud
17.281806500000002,Cloud,replicated,P-NODE-02,owlrl,1,cloud
20.459918,Cloud,replicated,P-VAL-07,owlrl,1,cloud
7.946336,Cloud,replicated,P-AUD-05,owlrl,1,cloud
3.495733,Cloud,replicated,P-NODE-05,owlrl,1,cloud
25.012823,Cloud,replicated,P-GOV-05,owlrl,1,cloud
30.712980666666667,Cloud,replicated,P-AUD-02,owlrl,1,cloud
4.480961,Cloud,replicated,P-MODEL-08,owlrl,1,cloud
4.800282,Cloud,replicated,P-ADAPT-04,owlrl,1,cloud
4.800282,Cloud,replicated,P-ADAPT-07,owlrl,1,cloud
32.728802,Cloud,replicated,P-VAL-08,owlrl,1,cloud
2.798695,Cloud,replicated,P-MODEL-07,owlrl,1,cloud
17.940265,Cloud,replicated,P-DATA-10,owlrl,1,cloud
3.4234495,Cloud,replicated,P-ZONE-02,owlrl,1,cloud
3.4234495,Cloud,replicated,P-DATA-07,owlrl,1,cloud
121.876046,Cloud,replicated,P-VAL-06,owlrl,1,cloud
5.754025,Cloud,replicated,P-FL-08,owlrl,1,cloud
1.6220036666666668,Cloud,replicated,P-AUD-01,owlrl,1,cloud
1.6220036666666668,Cloud,replicated,P-AUD-03,owlrl,1,cloud
4.295199,Cloud,replicated,P-DATA-08,owlrl,1,cloud
18.042045,Cloud,replicated,P-DATA-09,owlrl,1,cloud
1.5008005,Cloud,replicated,P-ADAPT-01,owlrl,1,cloud
25.9940385,Cloud,replicated,P-CONS-01,owlrl,1,cloud
3.651416,Cloud,replicated,P-ADAPT-05,owlrl,1,cloud
3.5758460000000003,Cloud,replicated,P-ADAPT-06,owlrl,1,cloud
4.042825,Cloud,replicated,P-GOV-01,owlrl,1,cloud
2.714442,Cloud,replicated,P-OPS-02,owlrl,1,cloud
2.7599653333333336,Cloud,replicated,P-NODE-03,owlrl,1,cloud
2.7599653333333336,Cloud,replicated,P-OPS-05,owlrl,1,cloud
3.0815755,Cloud,replicated,P-FL-01,owlrl,1,cloud
1.3990445,Cloud,replicated,P-FL-05,owlrl,1,cloud
1.3990445,Cloud,replicated,P-FL-07,owlrl,1,cloud
16.767631,Cloud,replicated,P-CONS-02,owlrl,1,cloud
46.553722,Fog,replicated,P-DATA-02,owlrl,1,fog
17.638602,Fog,replicated,P-NODE-02,owlrl,1,fog
17.638602,Fog,replicated,P-NODE-05,owlrl,1,fog
44.861416500000004,Fog,replicated,P-CONS-04,owlrl,1,fog
14.342361,Fog,replicated,P-GOV-03,owlrl,1,fog
8.5761665,Fog,replicated,P-ZONE-02,owlrl,1,fog
8.5761665,Fog,replicated,P-DATA-07,owlrl,1,fog
212.920981,Fog,replicated,P-GOV-05,owlrl,1,fog
28.089537,Fog,replicated,P-MODEL-04,owlrl,1,fog
31.697982,Fog,replicated,P-NODE-03,owlrl,1,fog
5.429407333333334,Fog,replicated,P-ADAPT-02,owlrl,1,fog
5.429407333333334,Fog,replicated,P-AUD-01,owlrl,1,fog
5.429407333333334,Fog,replicated,P-AUD-05,owlrl,1,fog
69.4836855,Fog,replicated,P-GOV-01,owlrl,1,fog
69.4836855,Fog,replicated,P-GOV-04,owlrl,1,fog
15.713546,Fog,replicated,P-MODEL-08,owlrl,1,fog
15.713546,Fog,replicated,P-OPS-05,owlrl,1,fog
18.284055,Fog,replicated,P-DATA-08,owlrl,1,fog
36.5130095,Fog,replicated,P-ADAPT-06,owlrl,1,fog
36.5130095,Fog,replicated,P-AUD-06,owlrl,1,fog
10.794343,Fog,replicated,P-FL-08,owlrl,1,fog
10.794343,Fog,replicated,P-MODEL-01,owlrl,1,fog
30.5190555,Fog,replicated,P-DATA-04,owlrl,1,fog
8.560722333333333,Fog,replicated,P-FL-01,owlrl,1,fog
8.560722333333333,Fog,replicated,P-FL-06,owlrl,1,fog
8.560722333333333,Fog,replicated,P-FL-07,owlrl,1,fog
198.403537,Edge,replicated,P-AUD-06,owlrl,1,edge1
11.793925999999999,Edge,replicated,P-DATA-04,owlrl,1,edge1
11.793925999999999,Edge,replicated,P-DATA-06,owlrl,1,edge1
11.793925999999999,Edge,replicated,P-DATA-07,owlrl,1,edge1
8.9895275,Edge,replicated,P-CONS-01,owlrl,1,edge1
16.7533145,Edge,replicated,P-CONS-04,owlrl,1,edge1
19.777241,Edge,replicated,P-INT-01,owlrl,1,edge1
16.432370333333335,Edge,replicated,P-VAL-03,owlrl,1,edge1
16.432370333333335,Edge,replicated,P-VAL-04,owlrl,1,edge1
16.432370333333335,Edge,replicated,P-VAL-07,owlrl,1,edge1
6.769537,Edge,replicated,P-NODE-02,owlrl,1,edge1
6.769537,Edge,replicated,P-NODE-05,owlrl,1,edge1
6.769537,Edge,replicated,P-MODEL-03,owlrl,1,edge1
7.763787,Edge,replicated,P-ZONE-03,owlrl,1,edge1
34.589741,Edge,replicated,P-GOV-03,owlrl,1,edge1
51.522389,Edge,replicated,P-MODEL-05,owlrl,1,edge1
5.5903885,Edge,replicated,P-DATA-03,owlrl,1,edge1
5.5903885,Edge,replicated,P-DATA-05,owlrl,1,edge1
12.0701295,Edge,replicated,P-ADAPT-06,owlrl,1,edge1
12.0701295,Edge,replicated,P-FL-08,owlrl,1,edge1
20.562944,Edge,replicated,P-VAL-06,owlrl,1,edge1
15.1911945,Edge,replicated,P-CONS-02,owlrl,1,edge1
15.1911945,Edge,replicated,P-CONS-03,owlrl,1,edge1
10.973296,Edge,replicated,P-ZONE-01,owlrl,1,edge1
36.603111999999996,Edge,replicated,P-DATA-02,owlrl,1,edge2
38.1008975,Edge,replicated,P-OPS-05,owlrl,1,edge2
85.1912685,Edge,replicated,P-NODE-03,owlrl,1,edge2
85.1912685,Edge,replicated,P-NODE-04,owlrl,1,edge2
31.309065,Edge,replicated,P-AUD-05,owlrl,1,edge2
31.309065,Edge,replicated,P-AUD-07,owlrl,1,edge2
67.12013,Edge,replicated,P-VAL-03,owlrl,1,edge2
19.776722333333332,Edge,replicated,P-CONS-01,owlrl,1,edge2
9.216037,Edge,replicated,P-DATA-05,owlrl,1,edge2
9.216037,Edge,replicated,P-DATA-07,owlrl,1,edge2
26.600519,Edge,replicated,P-ADAPT-05,owlrl,1,edge2
26.53325,Edge,replicated,P-GOV-01,owlrl,1,edge2
26.53325,Edge,replicated,P-GOV-04,owlrl,1,edge2
3.8841483333333335,Edge,replicated,P-CONS-04,owlrl,1,edge2
3.8841483333333335,Edge,replicated,P-MODEL-06,owlrl,1,edge2
9.737432,Edge,replicated,P-FL-02,owlrl,1,edge2
9.737432,Edge,replicated,P-FL-04,owlrl,1,edge2
9.737432,Edge,replicated,P-FL-07,owlrl,1,edge2
46.915611,Edge,replicated,P-GOV-03,owlrl,1,edge2
14.9758795,Edge,replicated,P-CONS-02,owlrl,1,edge2
14.9758795,Edge,replicated,P-CONS-03,owlrl,1,edge2
14.2797685,Edge,replicated,P-GOV-05,owlrl,1,edge2
122.169875,Edge,replicated,P-AUD-07,owlrl,1,edge3
18.4289305,Edge,replicated,P-NODE-01,owlrl,1,edge3
18.4289305,Edge,replicated,P-NODE-02,owlrl,1,edge3
17.6588,Edge,replicated,P-CONS-02,owlrl,1,edge3
17.6588,Edge,replicated,P-CONS-03,owlrl,1,edge3
12.4001825,Edge,replicated,P-FL-03,owlrl,1,edge3
12.4001825,Edge,replicated,P-FL-05,owlrl,1,edge3
20.514544,Edge,replicated,P-OPS-01,owlrl,1,edge3
14.0820175,Edge,replicated,P-VAL-03,owlrl,1,edge3
52.21093566666667,Edge,replicated,P-MODEL-01,owlrl,1,edge3
85.28231066666667,Edge,replicated,P-MODEL-05,owlrl,1,edge3
59.14706466666667,Edge,replicated,P-AUD-06,owlrl,1,edge3
6.936129,Edge,replicated,P-CONS-04,owlrl,1,edge3
21.078527,Edge,replicated,P-ZONE-01,owlrl,1,edge3
56.247941,Edge,replicated,P-VAL-06,owlrl,1,edge3
9.261246,Edge,replicated,P-DATA-02,owlrl,1,edge3
9.261246,Edge,replicated,P-DATA-03,owlrl,1,edge3
9.261246,Edge,replicated,P-DATA-10,owlrl,1,edge3
6.4325265,Edge,replicated,P-AUD-04,owlrl,1,edge3
14.544574,Edge,replicated,P-VAL-01,owlrl,1,edge3
14.544574,Edge,replicated,P-VAL-04,owlrl,1,edge3
18.545597,Edge,replicated,P-FL-08,owlrl,1,edge3
10.9922635,Edge,replicated,P-OPS-02,owlrl,1,edge3
10.9922635,Edge,replicated,P-OPS-03,owlrl,1,edge3
7.336749666666667,Edge,replicated,P-ADAPT-02,owlrl,1,edge3
7.336749666666667,Edge,replicated,P-ADAPT-03,owlrl,1,edge3
7.336749666666667,Edge,replicated,P-ADAPT-06,owlrl,1,edge3
13.237549000000001,Cloud,replicated,P-DATA-01,owlrl,2,cloud
43.00444066666667,Cloud,replicated,P-ZONE-01,owlrl,2,cloud
3.7442225,Cloud,replicated,P-AUD-06,owlrl,2,cloud
12.1018665,Cloud,replicated,P-MODEL-05,owlrl,2,cloud
46.88745166666667,Cloud,replicated,P-CONS-04,owlrl,2,cloud
5.073031,Cloud,replicated,P-FL-02,owlrl,2,cloud
5.33019925,Cloud,replicated,P-FL-03,owlrl,2,cloud
6.207729,Cloud,replicated,P-DATA-02,owlrl,2,cloud
3.281684,Cloud,replicated,P-MODEL-01,owlrl,2,cloud
21.823638,Cloud,replicated,P-GOV-03,owlrl,2,cloud
6.100128,Cloud,replicated,P-FL-04,owlrl,2,cloud
6.79624,Cloud,replicated,P-DATA-03,owlrl,2,cloud
3.130468,Cloud,replicated,P-MODEL-02,owlrl,2,cloud
5.985322,Cloud,replicated,P-MODEL-03,owlrl,2,cloud
9.059379,Cloud,replicated,P-CONS-05,owlrl,2,cloud
5.403453,Cloud,replicated,P-INT-02,owlrl,2,cloud
6.148507,Cloud,replicated,P-MODEL-04,owlrl,2,cloud
7.349929333333333,Cloud,replicated,P-NODE-01,owlrl,2,cloud
9.5671635,Cloud,replicated,P-NODE-02,owlrl,2,cloud
20.179637,Cloud,replicated,P-VAL-07,owlrl,2,cloud
6.996522,Cloud,replicated,P-AUD-05,owlrl,2,cloud
2.854854,Cloud,replicated,P-NODE-05,owlrl,2,cloud
24.575229,Cloud,replicated,P-GOV-05,owlrl,2,cloud
30.342201333333335,Cloud,replicated,P-AUD-02,owlrl,2,cloud
4.714673,Cloud,replicated,P-MODEL-08,owlrl,2,cloud
4.901439,Cloud,replicated,P-ADAPT-04,owlrl,2,cloud
4.901439,Cloud,replicated,P-ADAPT-07,owlrl,2,cloud
32.451627,Cloud,replicated,P-VAL-08,owlrl,2,cloud
24.517003666666668,Cloud,replicated,P-MODEL-07,owlrl,2,cloud
17.460679,Cloud,replicated,P-DATA-10,owlrl,2,cloud
3.169159,Cloud,replicated,P-ZONE-02,owlrl,2,cloud
3.169159,Cloud,replicated,P-DATA-07,owlrl,2,cloud
69.648676,Cloud,replicated,P-VAL-06,owlrl,2,cloud
5.911084,Cloud,replicated,P-FL-08,owlrl,2,cloud
1.6902913333333334,Cloud,replicated,P-AUD-01,owlrl,2,cloud
1.6902913333333334,Cloud,replicated,P-AUD-03,owlrl,2,cloud
4.443431,Cloud,replicated,P-DATA-08,owlrl,2,cloud
26.912381,Cloud,replicated,P-DATA-09,owlrl,2,cloud
1.4921065,Cloud,replicated,P-ADAPT-01,owlrl,2,cloud
18.794579,Cloud,replicated,P-CONS-01,owlrl,2,cloud
4.4326155,Cloud,replicated,P-ADAPT-05,owlrl,2,cloud
3.6549755,Cloud,replicated,P-ADAPT-06,owlrl,2,cloud
3.485634,Cloud,replicated,P-GOV-01,owlrl,2,cloud
2.805013,Cloud,replicated,P-OPS-02,owlrl,2,cloud
3.0044413333333337,Cloud,replicated,P-NODE-03,owlrl,2,cloud
3.0044413333333337,Cloud,replicated,P-OPS-05,owlrl,2,cloud
3.51017225,Cloud,replicated,P-FL-01,owlrl,2,cloud
1.74252725,Cloud,replicated,P-FL-05,owlrl,2,cloud
1.74252725,Cloud,replicated,P-FL-07,owlrl,2,cloud
22.65566,Cloud,replicated,P-CONS-02,owlrl,2,cloud
47.585574,Fog,replicated,P-DATA-02,owlrl,2,fog
71.2244165,Fog,replicated,P-NODE-02,owlrl,2,fog
71.2244165,Fog,replicated,P-NODE-05,owlrl,2,fog
44.986129500000004,Fog,replicated,P-CONS-04,owlrl,2,fog
14.187935,Fog,replicated,P-GOV-03,owlrl,2,fog
8.845704,Fog,replicated,P-ZONE-02,owlrl,2,fog
8.845704,Fog,replicated,P-DATA-07,owlrl,2,fog
213.430814,Fog,replicated,P-GOV-05,owlrl,2,fog
28.244667,Fog,replicated,P-MODEL-04,owlrl,2,fog
31.729926,Fog,replicated,P-NODE-03,owlrl,2,fog
5.435055666666667,Fog,replicated,P-ADAPT-02,owlrl,2,fog
5.435055666666667,Fog,replicated,P-AUD-01,owlrl,2,fog
5.435055666666667,Fog,replicated,P-AUD-05,owlrl,2,fog
69.647787,Fog,replicated,P-GOV-01,owlrl,2,fog
69.647787,Fog,replicated,P-GOV-04,owlrl,2,fog
15.6180925,Fog,replicated,P-MODEL-08,owlrl,2,fog
15.6180925,Fog,replicated,P-OPS-05,owlrl,2,fog
18.079296,Fog,replicated,P-DATA-08,owlrl,2,fog
36.4615835,Fog,replicated,P-ADAPT-06,owlrl,2,fog
36.4615835,Fog,replicated,P-AUD-06,owlrl,2,fog
10.7024905,Fog,replicated,P-FL-08,owlrl,2,fog
10.7024905,Fog,replicated,P-MODEL-01,owlrl,2,fog
30.7981945,Fog,replicated,P-DATA-04,owlrl,2,fog
8.515907333333333,Fog,replicated,P-FL-01,owlrl,2,fog
8.515907333333333,Fog,replicated,P-FL-06,owlrl,2,fog
8.515907333333333,Fog,replicated,P-FL-07,owlrl,2,fog
86.038315,Edge,replicated,P-AUD-06,owlrl,2,edge1
11.807006333333334,Edge,replicated,P-DATA-04,owlrl,2,edge1
11.807006333333334,Edge,replicated,P-DATA-06,owlrl,2,edge1
11.807006333333334,Edge,replicated,P-DATA-07,owlrl,2,edge1
9.011213,Edge,replicated,P-CONS-01,owlrl,2,edge1
16.632167,Edge,replicated,P-CONS-04,owlrl,2,edge1
20.179407,Edge,replicated,P-INT-01,owlrl,2,edge1
16.302666666666667,Edge,replicated,P-VAL-03,owlrl,2,edge1
16.302666666666667,Edge,replicated,P-VAL-04,owlrl,2,edge1
16.302666666666667,Edge,replicated,P-VAL-07,owlrl,2,edge1
6.8882346666666665,Edge,replicated,P-NODE-02,owlrl,2,edge1
6.8882346666666665,Edge,replicated,P-NODE-05,owlrl,2,edge1
6.8882346666666665,Edge,replicated,P-MODEL-03,owlrl,2,edge1
7.620954,Edge,replicated,P-ZONE-03,owlrl,2,edge1
34.609019,Edge,replicated,P-GOV-03,owlrl,2,edge1
51.79924,Edge,replicated,P-MODEL-05,owlrl,2,edge1
5.5196945,Edge,replicated,P-DATA-03,owlrl,2,edge1
5.5196945,Edge,replicated,P-DATA-05,owlrl,2,edge1
12.1287595,Edge,replicated,P-ADAPT-06,owlrl,2,edge1
12.1287595,Edge,replicated,P-FL-08,owlrl,2,edge1
20.577333,Edge,replicated,P-VAL-06,owlrl,2,edge1
15.258611,Edge,replicated,P-CONS-02,owlrl,2,edge1
15.258611,Edge,replicated,P-CONS-03,owlrl,2,edge1
10.976815,Edge,replicated,P-ZONE-01,owlrl,2,edge1
35.5913795,Edge,replicated,P-DATA-02,owlrl,2,edge2
39.0614075,Edge,replicated,P-OPS-05,owlrl,2,edge2
14.0428425,Edge,replicated,P-NODE-03,owlrl,2,edge2
14.0428425,Edge,replicated,P-NODE-04,owlrl,2,edge2
31.0712315,Edge,replicated,P-AUD-05,owlrl,2,edge2
31.0712315,Edge,replicated,P-AUD-07,owlrl,2,edge2
66.770259,Edge,replicated,P-VAL-03,owlrl,2,edge2
19.835860833333335,Edge,replicated,P-CONS-01,owlrl,2,edge2
9.181111,Edge,replicated,P-DATA-05,owlrl,2,edge2
9.181111,Edge,replicated,P-DATA-07,owlrl,2,edge2
26.192908,Edge,replicated,P-ADAPT-05,owlrl,2,edge2
98.0498055,Edge,replicated,P-GOV-01,owlrl,2,edge2
98.0498055,Edge,replicated,P-GOV-04,owlrl,2,edge2
3.8899073333333334,Edge,replicated,P-CONS-04,owlrl,2,edge2
3.8899073333333334,Edge,replicated,P-MODEL-06,owlrl,2,edge2
9.617148,Edge,replicated,P-FL-02,owlrl,2,edge2
9.617148,Edge,replicated,P-FL-04,owlrl,2,edge2
9.617148,Edge,replicated,P-FL-07,owlrl,2,edge2
46.822149,Edge,replicated,P-GOV-03,owlrl,2,edge2
14.9623705,Edge,replicated,P-CONS-02,owlrl,2,edge2
14.9623705,Edge,replicated,P-CONS-03,owlrl,2,edge2
14.2434075,Edge,replicated,P-GOV-05,owlrl,2,edge2
121.924022,Edge,replicated,P-AUD-07,owlrl,2,edge3
18.4572545,Edge,replicated,P-NODE-01,owlrl,2,edge3
18.4572545,Edge,replicated,P-NODE-02,owlrl,2,edge3
17.580337,Edge,replicated,P-CONS-02,owlrl,2,edge3
17.580337,Edge,replicated,P-CONS-03,owlrl,2,edge3
12.318867,Edge,replicated,P-FL-03,owlrl,2,edge3
12.318867,Edge,replicated,P-FL-05,owlrl,2,edge3
18.6360325,Edge,replicated,P-OPS-01,owlrl,2,edge3
12.3460525,Edge,replicated,P-VAL-03,owlrl,2,edge3
11.396878666666666,Edge,replicated,P-MODEL-01,owlrl,2,edge3
44.073456666666665,Edge,replicated,P-MODEL-05,owlrl,2,edge3
17.816618166666665,Edge,replicated,P-AUD-06,owlrl,2,edge3
6.4197395,Edge,replicated,P-CONS-04,owlrl,2,edge3
20.437525,Edge,replicated,P-ZONE-01,owlrl,2,edge3
55.58107,Edge,replicated,P-VAL-06,owlrl,2,edge3
8.620788666666668,Edge,replicated,P-DATA-02,owlrl,2,edge3
8.620788666666668,Edge,replicated,P-DATA-03,owlrl,2,edge3
8.620788666666668,Edge,replicated,P-DATA-10,owlrl,2,edge3
6.28998,Edge,replicated,P-AUD-04,owlrl,2,edge3
14.6697865,Edge,replicated,P-VAL-01,owlrl,2,edge3
14.6697865,Edge,replicated,P-VAL-04,owlrl,2,edge3
18.612931,Edge,replicated,P-FL-08,owlrl,2,edge3
11.0672455,Edge,replicated,P-OPS-02,owlrl,2,edge3
11.0672455,Edge,replicated,P-OPS-03,owlrl,2,edge3
7.3330400000000004,Edge,replicated,P-ADAPT-02,owlrl,2,edge3
7.3330400000000004,Edge,replicated,P-ADAPT-03,owlrl,2,edge3
7.3330400000000004,Edge,replicated,P-ADAPT-06,owlrl,2,edge3
24.9764025,Cloud,replicated,P-DATA-01,owlrl,3,cloud
37.36310433333333,Cloud,replicated,P-ZONE-01,owlrl,3,cloud
3.8673715,Cloud,replicated,P-AUD-06,owlrl,3,cloud
39.0827725,Cloud,replicated,P-MODEL-05,owlrl,3,cloud
21.946862833333334,Cloud,replicated,P-CONS-04,owlrl,3,cloud
5.088806,Cloud,replicated,P-FL-02,owlrl,3,cloud
23.70584875,Cloud,replicated,P-FL-03,owlrl,3,cloud
6.161729,Cloud,replicated,P-DATA-02,owlrl,3,cloud
3.268147,Cloud,replicated,P-MODEL-01,owlrl,3,cloud
