figure,maximum,median,metric,minimum,n,series,x
hardware-rule_count-rdfs,171.65234375,157.61328125,current_rss_kib,156.44140625,3,edge3,0.0
hardware-rule_count-rdfs,184.8515625,183.21875,current_rss_kib,181.12890625,3,edge3,25.0
hardware-rule_count-rdfs,184.8515625,184.3515625,current_rss_kib,184.09765625,3,edge3,50.0
hardware-rule_count-rdfs,172.69140625,162.9375,current_rss_kib,162.68359375,3,fog,0.0
hardware-rule_count-rdfs,184.47265625,183.22265625,current_rss_kib,180.96875,3,fog,25.0
hardware-rule_count-rdfs,184.51953125,179.46875,current_rss_kib,179.21875,3,fog,50.0
hardware-target_triples-rdfs,5.208303153,5.098226402,reasoning_ms,4.936982647,3,cloud,25000.0
hardware-target_triples-rdfs,30.926312277,30.88668379,reasoning_ms,30.484354945,3,cloud,50000.0
hardware-target_triples-rdfs,28.947925779000002,28.806526835,reasoning_ms,28.552887835,3,edge1,25000.0
hardware-target_triples-rdfs,29.080001686,28.758687039,reasoning_ms,28.678640686999998,3,edge2,25000.0
hardware-target_triples-rdfs,28.757988947,28.697599242,reasoning_ms,28.684888411,3,edge3,25000.0
hardware-target_triples-rdfs,28.915911335,28.710904667999998,reasoning_ms,28.664385039,3,fog,25000.0
hardware-target_triples-rdfs,5.439446889,5.306650493,process_cpu_ms,5.140603837,3,cloud,25000.0
hardware-target_triples-rdfs,31.872772494,31.823039463,process_cpu_ms,31.507610328,3,cloud,50000.0
hardware-target_triples-rdfs,30.937918729,30.62194411,process_cpu_ms,30.348322397,3,edge1,25000.0
hardware-target_triples-rdfs,31.293758768,30.962549317,process_cpu_ms,30.515033773,3,edge2,25000.0
hardware-target_triples-rdfs,30.753483818,30.464815812,process_cpu_ms,30.145295242,3,edge3,25000.0
hardware-target_triples-rdfs,30.674275398000002,30.477800693000002,process_cpu_ms,30.320568995000002,3,fog,25000.0
hardware-target_triples-rdfs,691.2734375,633.515625,current_rss_kib,568.70703125,3,cloud,25000.0
hardware-target_triples-rdfs,699.796875,699.796875,current_rss_kib,696.84375,3,cloud,50000.0
hardware-target_triples-rdfs,169.43359375,159.4296875,current_rss_kib,153.42578125,3,edge1,25000.0
hardware-target_triples-rdfs,152.36328125,138.86328125,current_rss_kib,136.85546875,3,edge2,25000.0
hardware-target_triples-rdfs,152.3359375,136.08203125,current_rss_kib,135.078125,3,edge3,25000.0
hardware-target_triples-rdfs,187.0625,178.8046875,current_rss_kib,158.8046875,3,fog,25000.0
hardware-users-rdfs,4.810452844,4.288456961,reasoning_ms,4.121020901,3,cloud,500.0
hardware-users-rdfs,8.040772197,8.005136391,reasoning_ms,7.965819624,3,cloud,1000.0
hardware-users-rdfs,25.46282768,21.831458527,reasoning_ms,21.166453999,3,cloud,2500.0
hardware-users-rdfs,21.036941969,19.998467692,reasoning_ms,19.689184581000003,3,edge1,500.0
hardware-users-rdfs,20.859213451,19.895251173000002,reasoning_ms,19.879432117,3,edge2,500.0
hardware-users-rdfs,20.769418438,19.776645011,reasoning_ms,19.480580140999997,3,edge3,500.0
hardware-users-rdfs,20.409882488,19.748374414,reasoning_ms,19.495409989,3,fog,500.0
hardware-users-rdfs,5.853414902000001,4.64340049,process_cpu_ms,4.6360627889999995,3,cloud,500.0
hardware-users-rdfs,10.048667671999999,9.184958885,process_cpu_ms,9.004157414,3,cloud,1000.0
hardware-users-rdfs,29.473238785000003,24.933915994,process_cpu_ms,23.452617702,3,cloud,2500.0
hardware-users-rdfs,23.254812384,22.412564022999998,process_cpu_ms,22.025424222,3,edge1,500.0
hardware-users-rdfs,23.43654282,22.553640946999998,process_cpu_ms,22.299213747000003,3,edge2,500.0
hardware-users-rdfs,22.980625322,22.225040543,process_cpu_ms,21.843953581,3,edge3,500.0
hardware-users-rdfs,23.216258278,22.192210069,process_cpu_ms,22.111857083,3,fog,500.0
hardware-users-rdfs,1097.984375,1097.984375,current_rss_kib,1092.046875,3,cloud,500.0
hardware-users-rdfs,1088.09375,1088.09375,current_rss_kib,1087.109375,3,cloud,1000.0
hardware-users-rdfs,1395.78515625,1091.71484375,current_rss_kib,1043.35546875,3,cloud,2500.0
hardware-users-rdfs,177.43359375,172.67578125,current_rss_kib,171.42578125,3,edge1,500.0
hardware-users-rdfs,181.12890625,173.609375,current_rss_kib,171.62890625,3,edge2,500.0
hardware-users-rdfs,180.09375,176.3359375,current_rss_kib,174.8359375,3,edge3,500.0
hardware-users-rdfs,179.76171875,176.26171875,current_rss_kib,174.00390625,3,fog,500.0
hardware-rule_count-owlrl,14.489901201999999,13.679581779,reasoning_ms,12.501995753,3,cloud,0.0
hardware-rule_count-owlrl,20.461783626,20.259640901999997,reasoning_ms,19.770920448000002,3,cloud,25.0
hardware-rule_count-owlrl,24.663442645,23.781339487,reasoning_ms,23.727911404,3,cloud,50.0
hardware-rule_count-owlrl,29.147706955,28.764343671,reasoning_ms,28.577385218,3,cloud,100.0
hardware-rule_count-owlrl,14.932949643,14.598591222,process_cpu_ms,12.877067155999999,3,cloud,0.0
hardware-rule_count-owlrl,22.161955416,21.946971215,process_cpu_ms,20.418757286,3,cloud,25.0
hardware-rule_count-owlrl,25.938705804,24.796552333,process_cpu_ms,24.146379217,3,cloud,50.0
hardware-rule_count-owlrl,29.991193647,29.613694946,process_cpu_ms,29.376278202,3,cloud,100.0
hardware-rule_count-owlrl,1276.09375,1275.55078125,current_rss_kib,1250.09375,3,cloud,0.0
hardware-rule_count-owlrl,1171.515625,1171.515625,current_rss_kib,1129.78125,3,cloud,25.0
hardware-rule_count-owlrl,1107.921875,1107.921875,current_rss_kib,1107.921875,3,cloud,50.0
hardware-rule_count-owlrl,1102.96875,1102.96875,current_rss_kib,1102.96875,3,cloud,100.0
hardware-target_triples-owlrl,13.452488684,13.282121685,reasoning_ms,13.060204274,3,cloud,25000.0
hardware-target_triples-owlrl,35.227898153000005,35.053955353,reasoning_ms,33.425020454999995,3,cloud,50000.0
hardware-target_triples-owlrl,14.174310278,13.702021248,process_cpu_ms,13.679358714,3,cloud,25000.0
hardware-target_triples-owlrl,36.535170987,35.815283154,process_cpu_ms,33.880750814,3,cloud,50000.0
hardware-target_triples-owlrl,746.0625,746.05078125,current_rss_kib,691.5625,3,cloud,25000.0
hardware-target_triples-owlrl,1039.26953125,961.36328125,current_rss_kib,785.76171875,3,cloud,50000.0
hardware-users-owlrl,14.512400219,14.162032755,reasoning_ms,14.009883903,3,cloud,500.0
hardware-users-owlrl,26.612267906,26.191338206,reasoning_ms,25.880115807,3,cloud,1000.0
hardware-users-owlrl,15.203076547,14.884235589,process_cpu_ms,14.578887245,3,cloud,500.0
hardware-users-owlrl,29.088975815999998,28.053313336,process_cpu_ms,26.435372442,3,cloud,1000.0
hardware-users-owlrl,1092.046875,1091.0625,current_rss_kib,1091.0625,3,cloud,500.0
hardware-users-owlrl,996.5,996.5,current_rss_kib,995.5,3,cloud,1000.0
hardware-rule_count-rdfs_owlrl,24.740684057,24.622954484,reasoning_ms,24.012263828,3,cloud,0.0
hardware-rule_count-rdfs_owlrl,41.727867790999994,40.869817862000005,reasoning_ms,40.323271604,3,cloud,25.0
hardware-rule_count-rdfs_owlrl,26.15111148,25.343989257,process_cpu_ms,24.379697346,3,cloud,0.0
hardware-rule_count-rdfs_owlrl,42.190888060999995,42.186158102,process_cpu_ms,41.437346887,3,cloud,25.0
hardware-rule_count-rdfs_owlrl,1226.09375,1226.09375,current_rss_kib,1215.203125,3,cloud,0.0
hardware-rule_count-rdfs_owlrl,1123.796875,1119.84375,current_rss_kib,1119.84375,3,cloud,25.0
hardware-target_triples-rdfs_owlrl,30.971856392000003,30.578617766,reasoning_ms,30.543098507,3,cloud,25000.0
hardware-target_triples-rdfs_owlrl,31.230207019,31.013202262,process_cpu_ms,30.990697964,3,cloud,25000.0
hardware-target_triples-rdfs_owlrl,730.3125,723.421875,current_rss_kib,705.703125,3,cloud,25000.0
hardware-users-rdfs_owlrl,25.731647659,25.514295345999997,reasoning_ms,24.950280132,3,cloud,500.0
hardware-users-rdfs_owlrl,26.527117037,26.464804382999997,process_cpu_ms,25.22596822,3,cloud,500.0
hardware-users-rdfs_owlrl,1091.0625,1091.0625,current_rss_kib,1090.078125,3,cloud,500.0
distributed-ontology-cost,10.563185249,10.434988415,total_wall_ms,10.432105411,3,owlrl,0.0
distributed-ontology-cost,31.477971149000002,31.166873112,total_wall_ms,31.109107823000002,3,owlrl,500.0
distributed-ontology-cost,57.42290844,57.033524178,total_wall_ms,57.017895104000004,3,owlrl,1000.0
distributed-ontology-cost,6.909102758,5.811772887,total_wall_ms,5.195881569999999,3,rdfs,0.0
distributed-ontology-cost,16.56620728,16.551802116999998,total_wall_ms,16.2319268,3,rdfs,500.0
distributed-ontology-cost,34.026864585999995,33.490144021,total_wall_ms,33.385441526,3,rdfs,1000.0
distributed-ontology-cost,17.099317768000002,17.049222450000002,total_wall_ms,16.797846734,3,rdfs_owlrl,0.0
distributed-ontology-cost,46.286492051,46.079842545,total_wall_ms,45.927037328,3,rdfs_owlrl,500.0
distributed-ontology-cost,2264.61328125,2252.015625,max_sum_node_current_rss_kib,2249.5625,3,owlrl,0.0
distributed-ontology-cost,2142.41796875,2138.953125,max_sum_node_current_rss_kib,2133.67578125,3,owlrl,500.0
distributed-ontology-cost,1892.30859375,1877.57421875,max_sum_node_current_rss_kib,1868.32421875,3,owlrl,1000.0
distributed-ontology-cost,2314.140625,2245.984375,max_sum_node_current_rss_kib,2228.97265625,3,rdfs,0.0
distributed-ontology-cost,2152.390625,2152.15234375,max_sum_node_current_rss_kib,2149.65625,3,rdfs,500.0
distributed-ontology-cost,1954.68359375,1945.01953125,max_sum_node_current_rss_kib,1897.2890625,3,rdfs,1000.0
distributed-ontology-cost,2247.59765625,2244.58984375,max_sum_node_current_rss_kib,2243.84375,3,rdfs_owlrl,0.0
distributed-ontology-cost,2068.41015625,1967.05859375,max_sum_node_current_rss_kib,1967.0546875,3,rdfs_owlrl,500.0
distributed-ontology-cost,37.851370071,36.881923877,total_process_cpu_ms,36.680558125000005,3,owlrl,0.0
distributed-ontology-cost,99.59466484900001,97.78509869300001,total_process_cpu_ms,97.406520378,3,owlrl,500.0
distributed-ontology-cost,173.802967213,173.49691546300002,total_process_cpu_ms,173.11709639,3,owlrl,1000.0
distributed-ontology-cost,18.708117451,17.763722253,total_process_cpu_ms,16.435051143,3,rdfs,0.0
distributed-ontology-cost,50.844369885,49.795966056,total_process_cpu_ms,48.514247774000005,3,rdfs,500.0
distributed-ontology-cost,96.591972082,96.54961715499999,total_process_cpu_ms,96.53888715699999,3,rdfs,1000.0
distributed-ontology-cost,63.26009955,62.454750045,total_process_cpu_ms,61.979555221000005,3,rdfs_owlrl,0.0
distributed-ontology-cost,149.430064495,148.550810447,total_process_cpu_ms,148.417330235,3,rdfs_owlrl,500.0
