source,target,kind,predicate,index
http://example.org/smartcity#originatesFromDevice,http://example.org/smartcity#ParametrizedData,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#originatesFromDevice,http://example.org/smartcity#MobileDevice,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#pairwiseValue,http://example.org/smartcity#PairwiseComparison,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#pairwiseValue,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#parametrizedDataReady,http://example.org/smartcity#DeviceState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#parametrizedDataReady,http://www.w3.org/2001/XMLSchema#boolean,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#parentDelegation,http://example.org/smartcity#DelegationEvent,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#parentDelegation,http://example.org/smartcity#DelegationEvent,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#partOfScenario,http://example.org/smartcity#Scenario,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#plannedExpiry,http://example.org/smartcity#TemporalEntity,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#plannedExpiry,http://www.w3.org/2001/XMLSchema#dateTime,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#policyArtifactUsed,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#policyArtifactUsed,http://example.org/smartcity#PolicyArtifact,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#policyIdentifier,http://example.org/smartcity#Policy,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#policyIdentifier,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#policyVersion,http://example.org/smartcity#Policy,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#policyVersion,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#predictionConfidence,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#predictionConfidence,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#privacyBudgetConsumed,http://example.org/smartcity#PrivacyBudgetAccount,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#privacyBudgetConsumed,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#privacyBudgetMaximum,http://example.org/smartcity#PrivacyBudgetAccount,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#privacyBudgetMaximum,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#privacyBudgetRemaining,http://example.org/smartcity#PrivacyBudgetAccount,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#privacyBudgetRemaining,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#protectsAtRest,http://example.org/smartcity#SecurityMechanism,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#protectsAtRest,http://www.w3.org/2001/XMLSchema#boolean,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#protectsInTransit,http://example.org/smartcity#SecurityMechanism,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#protectsInTransit,http://www.w3.org/2001/XMLSchema#boolean,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#queryIdentifier,http://example.org/smartcity#QuerySpecification,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#queryIdentifier,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#queryInterpretation,http://example.org/smartcity#QuerySpecification,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#queryInterpretation,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#queryPurpose,http://example.org/smartcity#QuerySpecification,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#queryPurpose,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#queuedRequests,http://example.org/smartcity#NodeState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#queuedRequests,http://www.w3.org/2001/XMLSchema#integer,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#recommendedMechanism,http://example.org/smartcity#Policy,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#recommendedMechanism,http://example.org/smartcity#MechanismSpecification,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#relatedRequirement,http://example.org/smartcity#Policy,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#relatedRequirement,http://example.org/smartcity#Requirement,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#relatesNode,http://example.org/smartcity#NodeUserRelation,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#relatesNode,http://example.org/smartcity#ComputationalNode,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#relatesUser,http://example.org/smartcity#NodeUserRelation,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#relatesUser,http://example.org/smartcity#User,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#relationCode,http://example.org/smartcity#PolicyRelationType,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#relationCode,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#relationSourceCategory,http://example.org/smartcity#PolicyCategoryRelation,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#relationSourceCategory,http://example.org/smartcity#PolicyCategory,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#relationTargetCategory,http://example.org/smartcity#PolicyCategoryRelation,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#relationTargetCategory,http://example.org/smartcity#PolicyCategory,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#replicaOf,http://example.org/smartcity#DeploymentFragment,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#replicaOf,http://example.org/smartcity#DeploymentFragment,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#replicationSource,http://example.org/smartcity#ReplicationEvent,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#replicationTarget,http://example.org/smartcity#ReplicationEvent,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#replicationVersion,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#requirementIdentifier,http://example.org/smartcity#Requirement,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#requirementIdentifier,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#requirementStatement,http://example.org/smartcity#Requirement,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#requirementStatement,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#requirementsArtifactUsed,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#requirementsArtifactUsed,http://example.org/smartcity#RequirementsArtifact,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#requiresConsentRange,urn:continuum:ontology:3.0.0:node:83,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#requiresConsentRange,http://example.org/smartcity#ConsentRange,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#requiresRecalculation,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#requiresRecalculation,http://www.w3.org/2001/XMLSchema#boolean,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#resourceUsagePercent,http://example.org/smartcity#NodeState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#resourceUsagePercent,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#resultedInAction,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#resultedInAction,http://example.org/smartcity#AdaptationAction,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#rollbackTarget,http://example.org/smartcity#RollbackEvent,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#rollbackTarget,http://example.org/smartcity#AIModel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#scenarioIdentifier,http://example.org/smartcity#Scenario,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#scenarioIdentifier,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#scenarioMechanism,http://example.org/smartcity#Scenario,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#scenarioMechanism,http://example.org/smartcity#MechanismSpecification,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#scenarioPolicy,http://example.org/smartcity#Scenario,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#scenarioPolicy,http://example.org/smartcity#Policy,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#securityBaselineVersion,http://example.org/smartcity#SecurityMechanism,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#securityBaselineVersion,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#selectedAlternative,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#selectedAlternative,http://example.org/smartcity#DecisionAlternative,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#selectedModelTier,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#selectedModelTier,http://example.org/smartcity#ModelTier,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#sendTimestamp,http://example.org/smartcity#ParametrizedData,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#sendTimestamp,http://www.w3.org/2001/XMLSchema#dateTime,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#sentToNode,http://example.org/smartcity#ParametrizedData,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#sentToNode,http://example.org/smartcity#ComputationalNode,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#sessionTime,http://example.org/smartcity#FederatedLearningSession,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#sessionTime,http://www.w3.org/2001/XMLSchema#dateTime,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#stateDuration,http://example.org/smartcity#State,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#stateDuration,http://www.w3.org/2001/XMLSchema#duration,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#strategyCode,http://example.org/smartcity#ConflictResolutionStrategy,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#strategyCode,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#supersedesModel,http://example.org/smartcity#AIModel,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#supersedesModel,http://example.org/smartcity#AIModel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#supportsPolicy,http://example.org/smartcity#MechanismSpecification,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#supportsPolicy,http://example.org/smartcity#Policy,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#tracedToMechanism,http://example.org/smartcity#Requirement,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#tracedToMechanism,http://example.org/smartcity#MechanismSpecification,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#tracedToPolicy,http://example.org/smartcity#Requirement,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#tracedToPolicy,http://example.org/smartcity#Policy,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#transferDestination,http://example.org/smartcity#TransferEvent,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#transferSource,http://example.org/smartcity#TransferEvent,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#transfersData,http://example.org/smartcity#FederatedLearningSession,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#transfersData,http://example.org/smartcity#ParametrizedData,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#triggeredByState,urn:continuum:ontology:3.0.0:node:91,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#triggeredByState,http://example.org/smartcity#State,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#trustAssessmentForState,http://example.org/smartcity#TrustAssessment,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#trustAssessmentForState,http://example.org/smartcity#NodeState,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#trustRuleVersion,http://example.org/smartcity#TrustAssessment,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#trustRuleVersion,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#trustWindowEnd,http://example.org/smartcity#TrustAssessment,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#trustWindowEnd,http://www.w3.org/2001/XMLSchema#dateTime,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#trustWindowStart,http://example.org/smartcity#TrustAssessment,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#trustWindowStart,http://www.w3.org/2001/XMLSchema#dateTime,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#updatesModel,http://example.org/smartcity#FederatedLearningSession,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#updatesModel,http://example.org/smartcity#AIModel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#userFeedbackScore,http://example.org/smartcity#UserState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#userFeedbackScore,http://www.w3.org/2001/XMLSchema#integer,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#usesAcceptanceProfile,http://example.org/smartcity#ValidationCampaign,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#usesAcceptanceProfile,http://example.org/smartcity#AcceptanceProfile,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#usesEntailmentProfile,http://example.org/smartcity#SemanticNodeProfile,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#usesEntailmentProfile,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#usesIdentifier,http://example.org/smartcity#TransferEvent,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#usesIdentifier,http://example.org/smartcity#Identifier,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#usesModel,http://example.org/smartcity#Service,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#usesModel,http://example.org/smartcity#AIModel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#usesResolutionStrategy,http://example.org/smartcity#PolicyCategoryRelation,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#usesResolutionStrategy,http://example.org/smartcity#ConflictResolutionStrategy,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#usesStandard,http://example.org/smartcity#Artifact,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#usesStandard,http://example.org/smartcity#StandardSpecification,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#validFrom,http://example.org/smartcity#TemporalEntity,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#validFrom,http://www.w3.org/2001/XMLSchema#dateTime,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#validTo,http://example.org/smartcity#TemporalEntity,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#validTo,http://www.w3.org/2001/XMLSchema#dateTime,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#validationUsesOntology,http://example.org/smartcity#ValidationCampaign,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#validationUsesOntology,http://example.org/smartcity#OntologyArtifact,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#validationUsesPolicies,http://example.org/smartcity#ValidationCampaign,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#validationUsesPolicies,http://example.org/smartcity#PolicyArtifact,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#validationUsesQueries,http://example.org/smartcity#ValidationCampaign,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#validationUsesQueries,http://example.org/smartcity#QueryCatalog,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#validationUsesScenarios,http://example.org/smartcity#ValidationCampaign,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#validationUsesScenarios,http://example.org/smartcity#ScenarioArtifact,range,http://www.w3.org/2000/01/rdf-schema#range,-1
urn:continuum:ontology:3.0.0:node:100,http://example.org/smartcity#User,union_member,http://www.w3.org/2002/07/owl#unionOf,0
urn:continuum:ontology:3.0.0:node:100,http://example.org/smartcity#SemanticContract,union_member,http://www.w3.org/2002/07/owl#unionOf,1
urn:continuum:ontology:3.0.0:node:100,http://example.org/smartcity#Policy,union_member,http://www.w3.org/2002/07/owl#unionOf,2
urn:continuum:ontology:3.0.0:node:100,http://example.org/smartcity#FederatedLearningSession,union_member,http://www.w3.org/2002/07/owl#unionOf,3
urn:continuum:ontology:3.0.0:node:100,http://example.org/smartcity#EvaluationState,union_member,http://www.w3.org/2002/07/owl#unionOf,4
urn:continuum:ontology:3.0.0:node:106,http://example.org/smartcity#SemanticContract,union_member,http://www.w3.org/2002/07/owl#unionOf,0
urn:continuum:ontology:3.0.0:node:106,http://example.org/smartcity#Policy,union_member,http://www.w3.org/2002/07/owl#unionOf,1
urn:continuum:ontology:3.0.0:node:106,http://example.org/smartcity#FederatedLearningSession,union_member,http://www.w3.org/2002/07/owl#unionOf,2
urn:continuum:ontology:3.0.0:node:106,http://example.org/smartcity#EvaluationState,union_member,http://www.w3.org/2002/07/owl#unionOf,3
urn:continuum:ontology:3.0.0:node:106,http://example.org/smartcity#Permission,union_member,http://www.w3.org/2002/07/owl#unionOf,4
urn:continuum:ontology:3.0.0:node:126,http://example.org/smartcity#NodeState,union_member,http://www.w3.org/2002/07/owl#unionOf,0
urn:continuum:ontology:3.0.0:node:126,http://example.org/smartcity#EvaluationState,union_member,http://www.w3.org/2002/07/owl#unionOf,1
urn:continuum:ontology:3.0.0:node:129,http://example.org/smartcity#FederatedLearningSession,union_member,http://www.w3.org/2002/07/owl#unionOf,0
urn:continuum:ontology:3.0.0:node:129,http://example.org/smartcity#ParametrizedData,union_member,http://www.w3.org/2002/07/owl#unionOf,1
urn:continuum:ontology:3.0.0:node:132,http://example.org/smartcity#Permission,union_member,http://www.w3.org/2002/07/owl#unionOf,0
urn:continuum:ontology:3.0.0:node:132,http://example.org/smartcity#Policy,union_member,http://www.w3.org/2002/07/owl#unionOf,1
urn:continuum:ontology:3.0.0:node:132,http://example.org/smartcity#Service,union_member,http://www.w3.org/2002/07/owl#unionOf,2
urn:continuum:ontology:3.0.0:node:132,http://example.org/smartcity#ServiceState,union_member,http://www.w3.org/2002/07/owl#unionOf,3
urn:continuum:ontology:3.0.0:node:132,http://example.org/smartcity#AIModel,union_member,http://www.w3.org/2002/07/owl#unionOf,4
urn:continuum:ontology:3.0.0:node:132,http://example.org/smartcity#FederatedLearningSession,union_member,http://www.w3.org/2002/07/owl#unionOf,5
urn:continuum:ontology:3.0.0:node:132,http://example.org/smartcity#EvaluationState,union_member,http://www.w3.org/2002/07/owl#unionOf,6
urn:continuum:ontology:3.0.0:node:140,http://example.org/smartcity#FederatedLearningSession,union_member,http://www.w3.org/2002/07/owl#unionOf,0
urn:continuum:ontology:3.0.0:node:140,http://example.org/smartcity#ParametrizedData,union_member,http://www.w3.org/2002/07/owl#unionOf,1
urn:continuum:ontology:3.0.0:node:143,http://example.org/smartcity#User,union_member,http://www.w3.org/2002/07/owl#unionOf,0
urn:continuum:ontology:3.0.0:node:143,http://example.org/smartcity#ComputationalNode,union_member,http://www.w3.org/2002/07/owl#unionOf,1
urn:continuum:ontology:3.0.0:node:143,http://example.org/smartcity#CityArea,union_member,http://www.w3.org/2002/07/owl#unionOf,2
urn:continuum:ontology:3.0.0:node:143,http://example.org/smartcity#Service,union_member,http://www.w3.org/2002/07/owl#unionOf,3
urn:continuum:ontology:3.0.0:node:143,http://example.org/smartcity#FederatedLearningSession,union_member,http://www.w3.org/2002/07/owl#unionOf,4
urn:continuum:ontology:3.0.0:node:143,http://example.org/smartcity#SemanticContract,union_member,http://www.w3.org/2002/07/owl#unionOf,5
urn:continuum:ontology:3.0.0:node:83,http://example.org/smartcity#Permission,union_member,http://www.w3.org/2002/07/owl#unionOf,0
urn:continuum:ontology:3.0.0:node:83,http://example.org/smartcity#Policy,union_member,http://www.w3.org/2002/07/owl#unionOf,1
urn:continuum:ontology:3.0.0:node:83,http://example.org/smartcity#Service,union_member,http://www.w3.org/2002/07/owl#unionOf,2
urn:continuum:ontology:3.0.0:node:83,http://example.org/smartcity#ServiceState,union_member,http://www.w3.org/2002/07/owl#unionOf,3
urn:continuum:ontology:3.0.0:node:83,http://example.org/smartcity#AIModel,union_member,http://www.w3.org/2002/07/owl#unionOf,4
urn:continuum:ontology:3.0.0:node:83,http://example.org/smartcity#FederatedLearningSession,union_member,http://www.w3.org/2002/07/owl#unionOf,5
urn:continuum:ontology:3.0.0:node:83,http://example.org/smartcity#EvaluationState,union_member,http://www.w3.org/2002/07/owl#unionOf,6
urn:continuum:ontology:3.0.0:node:91,http://example.org/smartcity#DelegationEvent,union_member,http://www.w3.org/2002/07/owl#unionOf,0
urn:continuum:ontology:3.0.0:node:91,http://example.org/smartcity#EvaluationState,union_member,http://www.w3.org/2002/07/owl#unionOf,1
urn:continuum:ontology:3.0.0:node:94,http://example.org/smartcity#ComputationalNode,union_member,http://www.w3.org/2002/07/owl#unionOf,0
urn:continuum:ontology:3.0.0:node:94,http://example.org/smartcity#DelegationEvent,union_member,http://www.w3.org/2002/07/owl#unionOf,1
urn:continuum:ontology:3.0.0:node:97,http://example.org/smartcity#FederatedLearningSession,union_member,http://www.w3.org/2002/07/owl#unionOf,0
urn:continuum:ontology:3.0.0:node:97,http://example.org/smartcity#ParametrizedData,union_member,http://www.w3.org/2002/07/owl#unionOf,1
